Date,USDSGD Curncy
2014-04-29,1.256
2014-04-30,1.2537
2014-05-01,1.2528
2014-05-02,1.2531
2014-05-05,1.2504
2014-05-06,1.2472
2014-05-07,1.2491
2014-05-08,1.2475
2014-05-09,1.2488
2014-05-12,1.2509
2014-05-13,1.2526
2014-05-14,1.2504
2014-05-15,1.2524
2014-05-16,1.2514
2014-05-19,1.2503
2014-05-20,1.2527
2014-05-21,1.2512
2014-05-22,1.2515
2014-05-23,1.2534
2014-05-26,1.2535
2014-05-27,1.2566
2014-05-28,1.2561
2014-05-29,1.2548
2014-05-30,1.2542
2014-06-02,1.2569
2014-06-03,1.2566
2014-06-04,1.258
2014-06-05,1.2524
2014-06-06,1.2519
2014-06-09,1.2498
2014-06-10,1.2497
2014-06-11,1.2505
2014-06-12,1.2483
2014-06-13,1.2511
2014-06-16,1.2507
2014-06-17,1.2536
2014-06-18,1.2487
2014-06-19,1.2498
2014-06-20,1.249
2014-06-23,1.2486
2014-06-24,1.2493
2014-06-25,1.2498
2014-06-26,1.2492
2014-06-27,1.2496
2014-06-30,1.2466
2014-07-01,1.2458
2014-07-02,1.2476
2014-07-03,1.2468
2014-07-04,1.2461
2014-07-07,1.2469
2014-07-08,1.2433
2014-07-09,1.2416
2014-07-10,1.2416
2014-07-11,1.241
2014-07-14,1.2416
2014-07-15,1.2437
2014-07-16,1.2425
2014-07-17,1.2438
2014-07-18,1.2414
2014-07-21,1.2397
2014-07-22,1.2401
2014-07-23,1.2368
2014-07-24,1.2412
2014-07-25,1.2421
2014-07-28,1.2417
2014-07-29,1.2429
2014-07-30,1.2442
2014-07-31,1.2477
2014-08-01,1.2468
2014-08-04,1.2461
2014-08-05,1.2478
2014-08-06,1.2485
2014-08-07,1.2522
2014-08-08,1.2522
2014-08-11,1.2502
2014-08-12,1.2506
2014-08-13,1.2495
2014-08-14,1.2464
2014-08-15,1.2455
2014-08-18,1.2449
2014-08-19,1.2474
2014-08-20,1.2514
2014-08-21,1.2496
2014-08-22,1.2491
2014-08-25,1.25
2014-08-26,1.2498
2014-08-27,1.2478
2014-08-28,1.2497
2014-08-29,1.2487
2014-09-01,1.2497
2014-09-02,1.2535
2014-09-03,1.2516
2014-09-04,1.2557
2014-09-05,1.254
2014-09-08,1.2591
2014-09-09,1.2627
2014-09-10,1.2636
2014-09-11,1.2636
2014-09-12,1.263
2014-09-15,1.2637
2014-09-16,1.2603
2014-09-17,1.2676
2014-09-18,1.2669
2014-09-19,1.2672
2014-09-22,1.2701
2014-09-23,1.2689
2014-09-24,1.2673
2014-09-25,1.2703
2014-09-26,1.2746
2014-09-29,1.2739
2014-09-30,1.2758
2014-10-01,1.272
2014-10-02,1.2721
2014-10-03,1.2822
2014-10-06,1.2759
2014-10-07,1.2753
2014-10-08,1.2732
2014-10-09,1.2715
2014-10-10,1.2765
2014-10-13,1.2721
2014-10-14,1.2761
2014-10-15,1.2722
2014-10-16,1.2742
2014-10-17,1.2751
2014-10-20,1.2697
2014-10-21,1.2715
2014-10-22,1.2733
2014-10-23,1.2771
2014-10-24,1.2753
2014-10-27,1.2745
2014-10-28,1.2721
2014-10-29,1.278
2014-10-30,1.2779
2014-10-31,1.2855
2014-11-03,1.2912
2014-11-04,1.289
2014-11-05,1.2937
2014-11-06,1.296
2014-11-07,1.2889
2014-11-10,1.2911
2014-11-11,1.291
2014-11-12,1.2904
2014-11-13,1.2918
2014-11-14,1.2982
2014-11-17,1.2986
2014-11-18,1.2979
2014-11-19,1.3057
2014-11-20,1.3003
2014-11-21,1.2997
2014-11-24,1.3028
2014-11-25,1.3007
2014-11-26,1.2978
2014-11-27,1.2993
2014-11-28,1.3044
2014-12-01,1.3067
2014-12-02,1.3117
2014-12-03,1.3124
2014-12-04,1.3121
2014-12-05,1.3227
2014-12-08,1.3196
2014-12-09,1.3164
2014-12-10,1.3112
2014-12-11,1.313
2014-12-12,1.3139
2014-12-15,1.3129
2014-12-16,1.3029
2014-12-17,1.3106
2014-12-18,1.3139
2014-12-19,1.3149
2014-12-22,1.3186
2014-12-23,1.3254
2014-12-24,1.3236
2014-12-25,1.3227
2014-12-26,1.3232
2014-12-29,1.3237
2014-12-30,1.3215
2014-12-31,1.3255
2015-01-01,1.3235
2015-01-02,1.3313
2015-01-05,1.3353
2015-01-06,1.3333
2015-01-07,1.3397
2015-01-08,1.3368
2015-01-09,1.3334
2015-01-12,1.3343
2015-01-13,1.3334
2015-01-14,1.335
2015-01-15,1.3263
2015-01-16,1.3271
2015-01-19,1.3337
2015-01-20,1.337
2015-01-21,1.3348
2015-01-22,1.3394
2015-01-23,1.3448
2015-01-26,1.3447
2015-01-27,1.3389
2015-01-28,1.3531
2015-01-29,1.3538
2015-01-30,1.3542
2015-02-02,1.3519
2015-02-03,1.3463
2015-02-04,1.3487
2015-02-05,1.3447
2015-02-06,1.353
2015-02-09,1.3537
2015-02-10,1.3548
2015-02-11,1.3611
2015-02-12,1.3564
2015-02-13,1.3552
2015-02-16,1.3569
2015-02-17,1.3557
2015-02-18,1.3558
2015-02-19,1.3582
2015-02-20,1.3602
2015-02-23,1.3596
2015-02-24,1.3573
2015-02-25,1.3532
2015-02-26,1.3581
2015-02-27,1.3629
2015-03-02,1.3655
2015-03-03,1.3627
2015-03-04,1.3678
2015-03-05,1.371
2015-03-06,1.3776
2015-03-09,1.3807
2015-03-10,1.3905
2015-03-11,1.389
2015-03-12,1.3817
2015-03-13,1.3927
2015-03-16,1.3906
2015-03-17,1.3885
2015-03-18,1.3768
2015-03-19,1.3874
2015-03-20,1.3787
2015-03-23,1.3649
2015-03-24,1.3664
2015-03-25,1.371
2015-03-26,1.3706
2015-03-27,1.3694
2015-03-30,1.3764
2015-03-31,1.3723
2015-04-01,1.3632
2015-04-02,1.3578
2015-04-03,1.3505
2015-04-06,1.3542
2015-04-07,1.3606
2015-04-08,1.3567
2015-04-09,1.3596
2015-04-10,1.3682
2015-04-13,1.3716
2015-04-14,1.3605
2015-04-15,1.357
2015-04-16,1.3497
2015-04-17,1.3459
2015-04-20,1.3484
2015-04-21,1.3513
2015-04-22,1.3479
2015-04-23,1.3417
2015-04-24,1.3321
2015-04-27,1.3282
2015-04-28,1.3174
2015-04-29,1.3203
2015-04-30,1.3237
2015-05-01,1.3302
2015-05-04,1.3319
2015-05-05,1.3322
2015-05-06,1.3234
2015-05-07,1.3327
2015-05-08,1.3285
2015-05-11,1.3373
2015-05-12,1.3348
2015-05-13,1.3248
2015-05-14,1.3205
2015-05-15,1.3207
2015-05-18,1.3287
2015-05-19,1.3361
2015-05-20,1.3371
2015-05-21,1.3367
2015-05-22,1.3366
2015-05-25,1.3423
2015-05-26,1.3501
2015-05-27,1.3509
2015-05-28,1.3485
2015-05-29,1.3478
2015-06-01,1.3564
2015-06-02,1.3488
2015-06-03,1.3428
2015-06-04,1.3474
2015-06-05,1.3577
2015-06-08,1.3532
2015-06-09,1.3516
2015-06-10,1.3416
2015-06-11,1.3447
2015-06-12,1.3438
2015-06-15,1.3463
2015-06-16,1.3423
2015-06-17,1.3359
2015-06-18,1.3342
2015-06-19,1.3339
2015-06-22,1.3356
2015-06-23,1.341
2015-06-24,1.3434
2015-06-25,1.3441
2015-06-26,1.3498
2015-06-29,1.3461
2015-06-30,1.3474
2015-07-01,1.353
2015-07-02,1.3479
2015-07-03,1.3459
2015-07-06,1.3486
2015-07-07,1.3541
2015-07-08,1.35
2015-07-09,1.3498
2015-07-10,1.3511
2015-07-13,1.3569
2015-07-14,1.3613
2015-07-15,1.3656
2015-07-16,1.3668
2015-07-17,1.3677
2015-07-20,1.3708
2015-07-21,1.3637
2015-07-22,1.3659
2015-07-23,1.3688
2015-07-24,1.3717
2015-07-27,1.3689
2015-07-28,1.3636
2015-07-29,1.3688
2015-07-30,1.3754
2015-07-31,1.3722
2015-08-03,1.3782
2015-08-04,1.381
2015-08-05,1.3841
2015-08-06,1.3837
2015-08-07,1.385
2015-08-10,1.3817
2015-08-11,1.4013
2015-08-12,1.3988
2015-08-13,1.3971
2015-08-14,1.4069
2015-08-17,1.4077
2015-08-18,1.4037
2015-08-19,1.4032
2015-08-20,1.4026
2015-08-21,1.4083
2015-08-24,1.4106
2015-08-25,1.4057
2015-08-26,1.4065
2015-08-27,1.3991
2015-08-28,1.4089
2015-08-31,1.4118
2015-09-01,1.4127
2015-09-02,1.4156
2015-09-03,1.4164
2015-09-04,1.4244
2015-09-07,1.4277
2015-09-08,1.4177
2015-09-09,1.4168
2015-09-10,1.4134
2015-09-11,1.4105
2015-09-14,1.4068
2015-09-15,1.402
2015-09-16,1.3967
2015-09-17,1.3983
2015-09-18,1.3997
2015-09-21,1.41
2015-09-22,1.4167
2015-09-23,1.4259
2015-09-24,1.4216
2015-09-25,1.4254
2015-09-28,1.4285
2015-09-29,1.428
2015-09-30,1.4223
2015-10-01,1.4307
2015-10-02,1.4328
2015-10-05,1.4203
2015-10-06,1.419
2015-10-07,1.4124
2015-10-08,1.4045
2015-10-09,1.3946
2015-10-12,1.3989
2015-10-13,1.4024
2015-10-14,1.3786
2015-10-15,1.3781
2015-10-16,1.3842
2015-10-19,1.3886
2015-10-20,1.3908
2015-10-21,1.3946
2015-10-22,1.3944
2015-10-23,1.3979
2015-10-26,1.3925
2015-10-27,1.397
2015-10-28,1.4025
2015-10-29,1.4038
2015-10-30,1.4012
2015-11-02,1.3974
2015-11-03,1.3963
2015-11-04,1.403
2015-11-05,1.4069
2015-11-06,1.4208
2015-11-09,1.4231
2015-11-10,1.4222
2015-11-11,1.4199
2015-11-12,1.4186
2015-11-13,1.4237
2015-11-16,1.4226
2015-11-17,1.4241
2015-11-18,1.4213
2015-11-19,1.4125
2015-11-20,1.4126
2015-11-23,1.4172
2015-11-24,1.4104
2015-11-25,1.4051
2015-11-26,1.4083
2015-11-27,1.4135
2015-11-30,1.4109
2015-12-01,1.4062
2015-12-02,1.4118
2015-12-03,1.3949
2015-12-04,1.3981
2015-12-07,1.4062
2015-12-08,1.4088
2015-12-09,1.4049
2015-12-10,1.4043
2015-12-11,1.4135
2015-12-14,1.409
2015-12-15,1.4065
2015-12-16,1.4078
2015-12-17,1.4186
2015-12-18,1.4139
2015-12-21,1.4083
2015-12-22,1.4041
2015-12-23,1.4046
2015-12-24,1.4049
2015-12-25,1.4035
2015-12-28,1.4057
2015-12-29,1.4113
2015-12-30,1.4143
2015-12-31,1.4185
2016-01-01,1.4122
2016-01-04,1.4242
2016-01-05,1.4256
2016-01-06,1.4362
2016-01-07,1.4336
2016-01-08,1.4428
2016-01-11,1.4345
2016-01-12,1.4381
2016-01-13,1.4367
2016-01-14,1.4368
2016-01-15,1.4396
2016-01-18,1.4396
2016-01-19,1.4368
2016-01-20,1.4378
2016-01-21,1.4323
2016-01-22,1.4299
2016-01-25,1.4302
2016-01-26,1.4266
2016-01-27,1.4324
2016-01-28,1.4279
2016-01-29,1.4243
2016-02-01,1.4226
2016-02-02,1.4285
2016-02-03,1.4136
2016-02-04,1.3974
2016-02-05,1.4083
2016-02-08,1.4047
2016-02-09,1.3966
2016-02-10,1.3917
2016-02-11,1.3897
2016-02-12,1.398
2016-02-15,1.4005
2016-02-16,1.4056
2016-02-17,1.4033
2016-02-18,1.403
2016-02-19,1.4053
2016-02-22,1.3996
2016-02-23,1.4074
2016-02-24,1.4054
2016-02-25,1.4019
2016-02-26,1.408
2016-02-29,1.4066
2016-03-01,1.4006
2016-03-02,1.3968
2016-03-03,1.3889
2016-03-04,1.3747
2016-03-07,1.3783
2016-03-08,1.3848
2016-03-09,1.3825
2016-03-10,1.3805
2016-03-11,1.3733
2016-03-14,1.3765
2016-03-15,1.3818
2016-03-16,1.3649
2016-03-17,1.3499
2016-03-18,1.3581
2016-03-21,1.3599
2016-03-22,1.3597
2016-03-23,1.3667
2016-03-24,1.3696
2016-03-25,1.3717
2016-03-28,1.3699
2016-03-29,1.3544
2016-03-30,1.3502
2016-03-31,1.3484
2016-04-01,1.3508
2016-04-04,1.352
2016-04-05,1.3567
2016-04-06,1.3473
2016-04-07,1.3527
2016-04-08,1.3491
2016-04-11,1.3437
2016-04-12,1.3435
2016-04-13,1.3507
2016-04-14,1.3634
2016-04-15,1.3575
2016-04-18,1.3513
2016-04-19,1.3373
2016-04-20,1.3444
2016-04-21,1.3494
2016-04-22,1.3544
2016-04-25,1.352
2016-04-26,1.3516
2016-04-27,1.3493
2016-04-28,1.3452
2016-04-29,1.3442
2016-05-02,1.3405
2016-05-03,1.3524
2016-05-04,1.3583
2016-05-05,1.3589
2016-05-06,1.3613
2016-05-09,1.3718
2016-05-10,1.3688
2016-05-11,1.3657
2016-05-12,1.373
2016-05-13,1.3722
2016-05-16,1.3695
2016-05-17,1.3694
2016-05-18,1.382
2016-05-19,1.381
2016-05-20,1.3817
2016-05-23,1.378
2016-05-24,1.3816
2016-05-25,1.3783
2016-05-26,1.3736
2016-05-27,1.3795
2016-05-30,1.3816
2016-05-31,1.3777
2016-06-01,1.377
2016-06-02,1.3758
2016-06-03,1.3573
2016-06-06,1.3557
2016-06-07,1.3514
2016-06-08,1.3471
2016-06-09,1.3528
2016-06-10,1.3603
2016-06-13,1.3551
2016-06-14,1.355
2016-06-15,1.3526
2016-06-16,1.3488
2016-06-17,1.3494
2016-06-20,1.3431
2016-06-21,1.343
2016-06-22,1.3384
2016-06-23,1.3376
2016-06-24,1.3535
2016-06-27,1.3631
2016-06-28,1.3535
2016-06-29,1.3481
2016-06-30,1.3472
2016-07-01,1.3456
2016-07-04,1.3455
2016-07-05,1.3508
2016-07-06,1.3503
2016-07-07,1.3498
2016-07-08,1.3461
2016-07-11,1.3514
2016-07-12,1.3463
2016-07-13,1.3467
2016-07-14,1.3424
2016-07-15,1.3479
2016-07-18,1.3475
2016-07-19,1.3535
2016-07-20,1.3565
2016-07-21,1.3555
2016-07-22,1.3586
2016-07-25,1.3623
2016-07-26,1.3585
2016-07-27,1.3535
2016-07-28,1.3541
2016-07-29,1.3397
2016-08-01,1.3422
2016-08-02,1.3395
2016-08-03,1.3422
2016-08-04,1.342
2016-08-05,1.3469
2016-08-08,1.3467
2016-08-09,1.3442
2016-08-10,1.3417
2016-08-11,1.3433
2016-08-12,1.3451
2016-08-15,1.3432
2016-08-16,1.34
2016-08-17,1.3429
2016-08-18,1.3392
2016-08-19,1.3467
2016-08-22,1.3506
2016-08-23,1.3514
2016-08-24,1.3547
2016-08-25,1.3535
2016-08-26,1.3592
2016-08-29,1.3605
2016-08-30,1.3647
2016-08-31,1.3624
2016-09-01,1.3596
2016-09-02,1.3602
2016-09-05,1.3566
2016-09-06,1.3466
2016-09-07,1.3469
2016-09-08,1.3517
2016-09-09,1.3586
2016-09-12,1.3561
2016-09-13,1.3664
2016-09-14,1.3635
2016-09-15,1.3634
2016-09-16,1.3681
2016-09-19,1.3617
2016-09-20,1.3619
2016-09-21,1.3534
2016-09-22,1.3562
2016-09-23,1.3591
2016-09-26,1.3604
2016-09-27,1.3597
2016-09-28,1.3592
2016-09-29,1.3643
2016-09-30,1.3631
2016-10-03,1.3651
2016-10-04,1.371
2016-10-05,1.3698
2016-10-06,1.3725
2016-10-07,1.3732
2016-10-10,1.3748
2016-10-11,1.3795
2016-10-12,1.3836
2016-10-13,1.3812
2016-10-14,1.3903
2016-10-17,1.3894
2016-10-18,1.3856
2016-10-19,1.3867
2016-10-20,1.3921
2016-10-21,1.3941
2016-10-24,1.3932
2016-10-25,1.3897
2016-10-26,1.3909
2016-10-27,1.3947
2016-10-28,1.3919
2016-10-31,1.3911
2016-11-01,1.3886
2016-11-02,1.3844
2016-11-03,1.3837
2016-11-04,1.3833
2016-11-07,1.3895
2016-11-08,1.3864
2016-11-09,1.3992
2016-11-10,1.4116
2016-11-11,1.4126
2016-11-14,1.4149
2016-11-15,1.4134
2016-11-16,1.4151
2016-11-17,1.4208
2016-11-18,1.4263
2016-11-21,1.4241
2016-11-22,1.4237
2016-11-23,1.4319
2016-11-24,1.4322
2016-11-25,1.4274
2016-11-28,1.424
2016-11-29,1.4251
2016-11-30,1.4334
2016-12-01,1.4261
2016-12-02,1.4196
2016-12-05,1.419
2016-12-06,1.4208
2016-12-07,1.4168
2016-12-08,1.4233
2016-12-09,1.4309
2016-12-12,1.4235
2016-12-13,1.424
2016-12-14,1.4371
2016-12-15,1.4424
2016-12-16,1.4454
2016-12-19,1.4491
2016-12-20,1.4458
2016-12-21,1.4452
2016-12-22,1.4509
2016-12-23,1.4473
2016-12-26,1.4474
2016-12-27,1.4496
2016-12-28,1.4504
2016-12-29,1.4482
2016-12-30,1.4468
2017-01-02,1.4507
2017-01-03,1.4503
2017-01-04,1.4399
2017-01-05,1.4283
2017-01-06,1.439
2017-01-09,1.4363
2017-01-10,1.4362
2017-01-11,1.4271
2017-01-12,1.4273
2017-01-13,1.4283
2017-01-16,1.4304
2017-01-17,1.4154
2017-01-18,1.4296
2017-01-19,1.4261
2017-01-20,1.4263
2017-01-23,1.4178
2017-01-24,1.4213
2017-01-25,1.4131
2017-01-26,1.4265
2017-01-27,1.4315
2017-01-30,1.4211
2017-01-31,1.4098
2017-02-01,1.4128
2017-02-02,1.4114
2017-02-03,1.4099
2017-02-06,1.4092
2017-02-07,1.418
2017-02-08,1.4166
2017-02-09,1.4205
2017-02-10,1.4205
2017-02-13,1.424
2017-02-14,1.4211
2017-02-15,1.4188
2017-02-16,1.4166
2017-02-17,1.4185
2017-02-20,1.418
2017-02-21,1.4206
2017-02-22,1.4126
2017-02-23,1.4064
2017-02-24,1.405
2017-02-27,1.4043
2017-02-28,1.4032
2017-03-01,1.409
2017-03-02,1.4129
2017-03-03,1.4107
2017-03-06,1.4122
2017-03-07,1.4113
2017-03-08,1.4179
2017-03-09,1.4205
2017-03-10,1.4126
2017-03-13,1.4142
2017-03-14,1.4155
2017-03-15,1.4012
2017-03-16,1.4013
2017-03-17,1.402
2017-03-20,1.3967
2017-03-21,1.3995
2017-03-22,1.398
2017-03-23,1.3995
2017-03-24,1.3991
2017-03-27,1.3934
2017-03-28,1.398
2017-03-29,1.3941
2017-03-30,1.3982
2017-03-31,1.3971
2017-04-03,1.3972
2017-04-04,1.3985
2017-04-05,1.4012
2017-04-06,1.4023
2017-04-07,1.4051
2017-04-10,1.4051
2017-04-11,1.4037
2017-04-12,1.3952
2017-04-13,1.3984
2017-04-14,1.3983
2017-04-17,1.3981
2017-04-18,1.3958
2017-04-19,1.3984
2017-04-20,1.3978
2017-04-21,1.3973
2017-04-24,1.3927
2017-04-25,1.394
2017-04-26,1.396
2017-04-27,1.3973
2017-04-28,1.397
2017-05-01,1.3969
2017-05-02,1.394
2017-05-03,1.3974
2017-05-04,1.4005
2017-05-05,1.4049
2017-05-08,1.4059
2017-05-09,1.4117
2017-05-10,1.4106
2017-05-11,1.4074
2017-05-12,1.4039
2017-05-15,1.3981
2017-05-16,1.3951
2017-05-17,1.3905
2017-05-18,1.3928
2017-05-19,1.3861
2017-05-22,1.3861
2017-05-23,1.3905
2017-05-24,1.3846
2017-05-25,1.3866
2017-05-26,1.3819
2017-05-29,1.3863
2017-05-30,1.3844
2017-05-31,1.3832
2017-06-01,1.3865
2017-06-02,1.3807
2017-06-05,1.3816
2017-06-06,1.3795
2017-06-07,1.3825
2017-06-08,1.3822
2017-06-09,1.3845
2017-06-12,1.3842
2017-06-13,1.381
2017-06-14,1.3761
2017-06-15,1.3838
2017-06-16,1.3829
2017-06-19,1.387
2017-06-20,1.3893
2017-06-21,1.3893
2017-06-22,1.3902
2017-06-23,1.3874
2017-06-26,1.3881
2017-06-27,1.3872
2017-06-28,1.3822
2017-06-29,1.3792
2017-06-30,1.3762
2017-07-03,1.3827
2017-07-04,1.3829
2017-07-05,1.3808
2017-07-06,1.3822
2017-07-07,1.3822
2017-07-10,1.3848
2017-07-11,1.382
2017-07-12,1.3775
2017-07-13,1.3742
2017-07-14,1.3719
2017-07-17,1.3693
2017-07-18,1.3665
2017-07-19,1.3684
2017-07-20,1.3662
2017-07-21,1.3628
2017-07-24,1.3621
2017-07-25,1.3623
2017-07-26,1.3573
2017-07-27,1.3594
2017-07-28,1.3568
2017-07-31,1.3553
2017-08-01,1.3579
2017-08-02,1.3589
2017-08-03,1.3587
2017-08-04,1.3611
2017-08-07,1.3628
2017-08-08,1.3632
2017-08-09,1.3637
2017-08-10,1.3636
2017-08-11,1.3609
2017-08-14,1.3628
2017-08-15,1.3669
2017-08-16,1.3625
2017-08-17,1.3666
2017-08-18,1.3628
2017-08-21,1.3608
2017-08-22,1.3624
2017-08-23,1.3612
2017-08-24,1.3619
2017-08-25,1.3558
2017-08-28,1.3536
2017-08-29,1.355
2017-08-30,1.3584
2017-08-31,1.3559
2017-09-01,1.357
2017-09-04,1.3572
2017-09-05,1.3532
2017-09-06,1.3498
2017-09-07,1.3399
2017-09-08,1.3418
2017-09-11,1.3469
2017-09-12,1.3474
2017-09-13,1.3507
2017-09-14,1.3469
2017-09-15,1.3452
2017-09-18,1.3478
2017-09-19,1.3473
2017-09-20,1.3486
2017-09-21,1.3495
2017-09-22,1.3459
2017-09-25,1.3511
2017-09-26,1.3545
2017-09-27,1.3594
2017-09-28,1.3578
2017-09-29,1.3576
2017-10-02,1.3615
2017-10-03,1.3621
2017-10-04,1.3614
2017-10-05,1.3644
2017-10-06,1.365
2017-10-09,1.3633
2017-10-10,1.3561
2017-10-11,1.3543
2017-10-12,1.3524
2017-10-13,1.3492
2017-10-16,1.3518
2017-10-17,1.3561
2017-10-18,1.3568
2017-10-19,1.3566
2017-10-20,1.3613
2017-10-23,1.3617
2017-10-24,1.3626
2017-10-25,1.3605
2017-10-26,1.3674
2017-10-27,1.3648
2017-10-30,1.3608
2017-10-31,1.3628
2017-11-01,1.361
2017-11-02,1.3591
2017-11-03,1.3649
2017-11-06,1.3615
2017-11-07,1.3641
2017-11-08,1.3618
2017-11-09,1.359
2017-11-10,1.3602
2017-11-13,1.3618
2017-11-14,1.3591
2017-11-15,1.3567
2017-11-16,1.3565
2017-11-17,1.3561
2017-11-20,1.3569
2017-11-21,1.3545
2017-11-22,1.3471
2017-11-23,1.3454
2017-11-24,1.3456
2017-11-27,1.3459
2017-11-28,1.3461
2017-11-29,1.347
2017-11-30,1.3477
2017-12-01,1.3464
2017-12-04,1.3476
2017-12-05,1.3471
2017-12-06,1.349
2017-12-07,1.3516
2017-12-08,1.353
2017-12-11,1.3515
2017-12-12,1.3521
2017-12-13,1.3465
2017-12-14,1.3456
2017-12-15,1.3488
2017-12-18,1.3472
2017-12-19,1.3466
2017-12-20,1.3446
2017-12-21,1.3436
2017-12-22,1.3437
2017-12-25,1.3439
2017-12-26,1.3437
2017-12-27,1.3396
2017-12-28,1.3378
2017-12-29,1.336
2018-01-02,1.3293
2018-01-03,1.3299
2018-01-04,1.3279
2018-01-05,1.3264
2018-01-08,1.3325
2018-01-09,1.3356
2018-01-10,1.3343
2018-01-11,1.3294
2018-01-12,1.3244
2018-01-15,1.3212
2018-01-16,1.3207
2018-01-17,1.3246
2018-01-18,1.3209
2018-01-19,1.3208
2018-01-22,1.319
2018-01-23,1.3174
2018-01-24,1.3073
2018-01-25,1.31
2018-01-26,1.3074
2018-01-29,1.3103
2018-01-30,1.312
2018-01-31,1.3121
2018-02-01,1.3082
2018-02-02,1.3198
2018-02-05,1.3217
2018-02-06,1.3189
2018-02-07,1.3253
2018-02-08,1.3312
2018-02-09,1.3277
2018-02-12,1.3231
2018-02-13,1.3228
2018-02-14,1.3142
2018-02-15,1.3091
2018-02-16,1.3112
2018-02-19,1.3135
2018-02-20,1.3187
2018-02-21,1.3237
2018-02-22,1.3192
2018-02-23,1.3195
2018-02-26,1.316
2018-02-27,1.3243
2018-02-28,1.3248
2018-03-01,1.323
2018-03-02,1.32
2018-03-05,1.3183
2018-03-06,1.3161
2018-03-07,1.3141
2018-03-08,1.3175
2018-03-09,1.3166
2018-03-12,1.3129
2018-03-13,1.3121
2018-03-14,1.3093
2018-03-15,1.3135
2018-03-16,1.3177
2018-03-19,1.3169
2018-03-20,1.3191
2018-03-21,1.3125
2018-03-22,1.3172
2018-03-23,1.3151
2018-03-26,1.309
2018-03-27,1.3101
2018-03-28,1.312
2018-03-29,1.3111
2018-03-30,1.3115
2018-04-02,1.3124
2018-04-03,1.3116
2018-04-04,1.3122
2018-04-05,1.3162
2018-04-06,1.3158
2018-04-09,1.3117
2018-04-10,1.3092
2018-04-11,1.3086
2018-04-12,1.3126
2018-04-13,1.3121
2018-04-16,1.3102
2018-04-17,1.3114
2018-04-18,1.3099
2018-04-19,1.3116
2018-04-20,1.3163
2018-04-23,1.3254
2018-04-24,1.3221
2018-04-25,1.3289
2018-04-26,1.3274
2018-04-27,1.3236
2018-04-30,1.3259
2018-05-01,1.3336
2018-05-02,1.3364
2018-05-03,1.3308
2018-05-04,1.3341
2018-05-07,1.3355
2018-05-08,1.34
2018-05-09,1.3459
2018-05-10,1.3379
2018-05-11,1.3365
2018-05-14,1.3359
2018-05-15,1.3446
2018-05-16,1.3398
2018-05-17,1.3422
2018-05-18,1.3434
2018-05-21,1.3401
2018-05-22,1.3391
2018-05-23,1.3433
2018-05-24,1.3392
2018-05-25,1.342
2018-05-28,1.3428
2018-05-29,1.3457
2018-05-30,1.3392
2018-05-31,1.3376
2018-06-01,1.3396
2018-06-04,1.3366
2018-06-05,1.3347
2018-06-06,1.3325
2018-06-07,1.3338
2018-06-08,1.336
2018-06-11,1.3349
2018-06-12,1.3368
2018-06-13,1.3354
2018-06-14,1.3449
2018-06-15,1.351
2018-06-18,1.3514
2018-06-19,1.357
2018-06-20,1.3587
2018-06-21,1.3583
2018-06-22,1.3586
2018-06-25,1.3621
2018-06-26,1.3631
2018-06-27,1.3675
2018-06-28,1.3677
2018-06-29,1.3624
2018-07-02,1.3692
2018-07-03,1.3648
2018-07-04,1.3651
2018-07-05,1.3649
2018-07-06,1.358
2018-07-09,1.3567
2018-07-10,1.3571
2018-07-11,1.3642
2018-07-12,1.3632
2018-07-13,1.3658
2018-07-16,1.3621
2018-07-17,1.3648
2018-07-18,1.3652
2018-07-19,1.3708
2018-07-20,1.3631
2018-07-23,1.3653
2018-07-24,1.3634
2018-07-25,1.3584
2018-07-26,1.3637
2018-07-27,1.3616
2018-07-30,1.361
2018-07-31,1.3615
2018-08-01,1.3618
2018-08-02,1.3687
2018-08-03,1.3659
2018-08-06,1.3681
2018-08-07,1.3644
2018-08-08,1.363
2018-08-09,1.3677
2018-08-10,1.3734
2018-08-13,1.3757
2018-08-14,1.3779
2018-08-15,1.3802
2018-08-16,1.3752
2018-08-17,1.3713
2018-08-20,1.3692
2018-08-21,1.3657
2018-08-22,1.3664
2018-08-23,1.3734
2018-08-24,1.3656
2018-08-27,1.3623
2018-08-28,1.364
2018-08-29,1.3652
2018-08-30,1.3676
2018-08-31,1.3721
2018-09-03,1.3717
2018-09-04,1.3762
2018-09-05,1.3757
2018-09-06,1.3751
2018-09-07,1.3786
2018-09-10,1.3789
2018-09-11,1.3754
2018-09-12,1.372
2018-09-13,1.3704
2018-09-14,1.3742
2018-09-17,1.372
2018-09-18,1.3708
2018-09-19,1.369
2018-09-20,1.3645
2018-09-21,1.364
2018-09-24,1.3657
2018-09-25,1.366
2018-09-26,1.3655
2018-09-27,1.368
2018-09-28,1.367
2018-10-01,1.3717
2018-10-02,1.3731
2018-10-03,1.3797
2018-10-04,1.3808
2018-10-05,1.3825
2018-10-08,1.3836
2018-10-09,1.3829
2018-10-10,1.3835
2018-10-11,1.3764
2018-10-12,1.3782
2018-10-15,1.3768
2018-10-16,1.375
2018-10-17,1.3782
2018-10-18,1.3819
2018-10-19,1.3778
2018-10-22,1.38
2018-10-23,1.3789
2018-10-24,1.3813
2018-10-25,1.3811
2018-10-26,1.38
2018-10-29,1.3837
