Date,MXWO Index
2010-07-15,1113.12
2010-07-16,1089.89
2010-07-19,1089.31
2010-07-20,1093.51
2010-07-21,1088.38
2010-07-22,1110.1
2010-07-23,1117.45
2010-07-26,1129.75
2010-07-27,1130.92
2010-07-28,1129.3
2010-07-29,1128.23
2010-07-30,1124.83
2010-08-02,1152.17
2010-08-03,1152.99
2010-08-04,1152.5
2010-08-05,1153.01
2010-08-06,1152.25
2010-08-09,1158.18
2010-08-10,1145.36
2010-08-11,1112.83
2010-08-12,1106.07
2010-08-13,1103.56
2010-08-16,1106.21
2010-08-17,1118.89
2010-08-18,1119.66
2010-08-19,1106.91
2010-08-20,1093.77
2010-08-23,1093.24
2010-08-24,1079.04
2010-08-25,1073.83
2010-08-26,1077.34
2010-08-27,1089.24
2010-08-30,1083.62
2010-08-31,1080.7
2010-09-01,1111.52
2010-09-02,1119.15
2010-09-03,1131.49
2010-09-06,1136.22
2010-09-07,1123.68
2010-09-08,1128.58
2010-09-09,1136.71
2010-09-10,1139.02
2010-09-13,1154.48
2010-09-14,1158.15
2010-09-15,1159.21
2010-09-16,1157.07
2010-09-17,1156.1
2010-09-20,1171.56
2010-09-21,1169.47
2010-09-22,1170.55
2010-09-23,1163.33
2010-09-24,1183.03
2010-09-27,1180.6
2010-09-28,1184.13
2010-09-29,1183.96
2010-09-30,1179.19
2010-10-01,1184.19
2010-10-04,1175.34
2010-10-05,1199
2010-10-06,1205.33
2010-10-07,1206.36
2010-10-08,1209.77
2010-10-11,1210.44
2010-10-12,1207.82
2010-10-13,1222.06
2010-10-14,1226.07
2010-10-15,1223.43
2010-10-18,1227.86
2010-10-19,1208.85
2010-10-20,1221.86
2010-10-21,1224.92
2010-10-22,1222.96
2010-10-25,1229.69
2010-10-26,1223.8
2010-10-27,1213.89
2010-10-28,1221.35
2010-10-29,1222.23
2010-11-01,1223.31
2010-11-02,1233.98
2010-11-03,1233.94
2010-11-04,1263.41
2010-11-05,1264.73
2010-11-08,1261.37
2010-11-09,1258.77
2010-11-10,1250.41
2010-11-11,1248.13
2010-11-12,1236.35
2010-11-15,1235.37
2010-11-16,1212.56
2010-11-17,1214.57
2010-11-18,1234.12
2010-11-19,1235.33
2010-11-22,1231.42
2010-11-23,1210.65
2010-11-24,1221.91
2010-11-25,1223.73
2010-11-26,1210.36
2010-11-29,1200.86
2010-11-30,1193.56
2010-12-01,1216.68
2010-12-02,1237.41
2010-12-03,1247.15
2010-12-06,1244.75
2010-12-07,1249.36
2010-12-08,1246.56
2010-12-09,1251.22
2010-12-10,1256.52
2010-12-13,1265.32
2010-12-14,1267.7
2010-12-15,1259.68
2010-12-16,1260.04
2010-12-17,1257.84
2010-12-20,1259.82
2010-12-21,1271.28
2010-12-22,1273.73
2010-12-23,1273.48
2010-12-24,1274.42
2010-12-27,1272.94
2010-12-28,1275.54
2010-12-29,1279.09
2010-12-30,1276.69
2010-12-31,1280.07
2011-01-03,1287.94
2011-01-04,1289.26
2011-01-05,1285.14
2011-01-06,1283.66
2011-01-07,1281.41
2011-01-10,1275.61
2011-01-11,1282.23
2011-01-12,1298.46
2011-01-13,1305.34
2011-01-14,1309
2011-01-17,1307.42
2011-01-18,1316.17
2011-01-19,1308.81
2011-01-20,1295.09
2011-01-21,1302.54
2011-01-24,1312.18
2011-01-25,1310.93
2011-01-26,1318.32
2011-01-27,1321.14
2011-01-28,1302.13
2011-01-31,1308.08
2011-02-01,1330.27
2011-02-02,1332.77
2011-02-03,1329.93
2011-02-04,1331.65
2011-02-07,1339.44
2011-02-08,1347.36
2011-02-09,1342.34
2011-02-10,1337.85
2011-02-11,1340.99
2011-02-14,1344.83
2011-02-15,1344.27
2011-02-16,1352.03
2011-02-17,1359.68
2011-02-18,1362.62
2011-02-21,1358.1
2011-02-22,1338.12
2011-02-23,1329.9
2011-02-24,1327.06
2011-02-25,1341.3
2011-02-28,1351.65
2011-03-01,1340.89
2011-03-02,1337.94
2011-03-03,1352.05
2011-03-04,1348.44
2011-03-07,1338.87
2011-03-08,1341.05
2011-03-09,1339.58
2011-03-10,1313.55
2011-03-11,1315.07
2011-03-14,1301.31
2011-03-15,1271.87
2011-03-16,1260.15
2011-03-17,1279.69
2011-03-18,1287.13
2011-03-21,1307.42
2011-03-22,1311.01
2011-03-23,1311.62
2011-03-24,1324.04
2011-03-25,1325.85
2011-03-28,1321.61
2011-03-29,1323.81
2011-03-30,1335.98
2011-03-31,1334.93
2011-04-01,1341.45
2011-04-04,1345.62
2011-04-05,1343.64
2011-04-06,1348.86
2011-04-07,1345.2
2011-04-08,1351.43
2011-04-11,1348.65
2011-04-12,1333.85
2011-04-13,1338.75
2011-04-14,1336.54
2011-04-15,1338.04
2011-04-18,1316.91
2011-04-19,1324.45
2011-04-20,1350.22
2011-04-21,1360.95
2011-04-22,1361.03
2011-04-25,1357.5
2011-04-26,1366.69
2011-04-27,1371.38
2011-04-28,1384.94
2011-04-29,1388.62
2011-05-02,1391.86
2011-05-03,1382.99
2011-05-04,1371.36
2011-05-05,1355.45
2011-05-06,1359.27
2011-05-09,1353.77
2011-05-10,1366.36
2011-05-11,1357.35
2011-05-12,1351.14
2011-05-13,1343.17
2011-05-16,1336.65
2011-05-17,1329.33
2011-05-18,1341.98
2011-05-19,1345.73
2011-05-20,1336.65
2011-05-23,1313.69
2011-05-24,1315.76
2011-05-25,1320.26
2011-05-26,1326.96
2011-05-27,1338.47
2011-05-30,1338.29
2011-05-31,1354.61
2011-06-01,1335.59
2011-06-02,1325.36
2011-06-03,1320.11
2011-06-06,1309.78
2011-06-07,1311.9
2011-06-08,1301.84
2011-06-09,1307.93
2011-06-10,1288.49
2011-06-13,1288.49
2011-06-14,1305.84
2011-06-15,1283.97
2011-06-16,1273.56
2011-06-17,1280.58
2011-06-20,1281.55
2011-06-21,1301.77
2011-06-22,1299.53
2011-06-23,1281.57
2011-06-24,1275.45
2011-06-27,1281.77
2011-06-28,1296.43
2011-06-29,1314
2011-06-30,1331.18
2011-07-01,1343.81
2011-07-04,1348.18
2011-07-05,1345.93
2011-07-06,1341.98
2011-07-07,1352.39
2011-07-08,1343.13
2011-07-11,1314.81
2011-07-12,1307.28
2011-07-13,1320.34
2011-07-14,1310.83
2011-07-15,1313.17
2011-07-18,1297.04
2011-07-19,1316.54
2011-07-20,1324.12
2011-07-21,1343.72
2011-07-22,1348.69
2011-07-25,1340.94
2011-07-26,1342.4
2011-07-27,1318.96
2011-07-28,1312.62
2011-07-29,1306.05
2011-08-01,1297.23
2011-08-02,1269.44
2011-08-03,1262.71
2011-08-04,1208.4
2011-08-05,1194.05
2011-08-08,1132.91
2011-08-09,1164.91
2011-08-10,1130.33
2011-08-11,1166.54
2011-08-12,1180.82
2011-08-15,1204.8
2011-08-16,1196.58
2011-08-17,1200.34
2011-08-18,1147.86
2011-08-19,1131.69
2011-08-22,1131.33
2011-08-23,1157.75
2011-08-24,1168.58
2011-08-25,1154.64
2011-08-26,1163.02
2011-08-29,1190.92
2011-08-30,1196.18
2011-08-31,1211.22
2011-09-01,1203.17
2011-09-02,1175.26
2011-09-05,1153.57
2011-09-06,1141.91
2011-09-07,1173.44
2011-09-08,1169.62
2011-09-09,1134.68
2011-09-12,1122.68
2011-09-13,1134.65
2011-09-14,1145.07
2011-09-15,1169.47
2011-09-16,1176.03
2011-09-19,1156.53
2011-09-20,1161.94
2011-09-21,1137.18
2011-09-22,1089.33
2011-09-23,1094.92
2011-09-26,1109.43
2011-09-27,1140.16
2011-09-28,1122.45
2011-09-29,1129.7
2011-09-30,1104.06
2011-10-03,1074.81
2011-10-04,1074.5
2011-10-05,1096.16
2011-10-06,1123.85
2011-10-07,1126.15
2011-10-10,1156.54
2011-10-11,1159.28
2011-10-12,1175.71
2011-10-13,1169.21
2011-10-14,1186.4
2011-10-17,1171.84
2011-10-18,1177.54
2011-10-19,1174.97
2011-10-20,1166.92
2011-10-21,1194.33
2011-10-24,1211.89
2011-10-25,1195.81
2011-10-26,1200.43
2011-10-27,1250.82
2011-10-28,1254.2
2011-10-31,1217.3
2011-11-01,1174.77
2011-11-02,1189.3
2011-11-03,1206.76
2011-11-04,1203.07
2011-11-07,1204.97
2011-11-08,1215.69
2011-11-09,1180.59
2011-11-10,1178.92
2011-11-11,1205.46
2011-11-14,1194.56
2011-11-15,1191.2
2011-11-16,1178.95
2011-11-17,1162.67
2011-11-18,1157.5
2011-11-21,1130.98
2011-11-22,1127.25
2011-11-23,1102.89
2011-11-24,1099.84
2011-11-25,1097.81
2011-11-28,1132.35
2011-11-29,1139.7
2011-11-30,1184.6
2011-12-01,1184.46
2011-12-02,1187.64
2011-12-05,1199.33
2011-12-06,1193.68
2011-12-07,1197.31
2011-12-08,1174.6
2011-12-09,1187.29
2011-12-12,1168.92
2011-12-13,1159.39
2011-12-14,1139.04
2011-12-15,1142.85
2011-12-16,1146.48
2011-12-19,1135.3
2011-12-20,1163.9
2011-12-21,1164.16
2011-12-22,1173.46
2011-12-23,1182.24
2011-12-26,1182.85
2011-12-27,1183.59
2011-12-28,1167.96
2011-12-29,1177.56
2011-12-30,1182.59
2012-01-02,1186.07
2012-01-03,1206.09
2012-01-04,1203.62
2012-01-05,1197.03
2012-01-06,1191.67
2012-01-09,1192.48
2012-01-10,1207.55
2012-01-11,1204.3
2012-01-12,1207.37
2012-01-13,1201.06
2012-01-16,1202.48
2012-01-17,1211.64
2012-01-18,1222.17
2012-01-19,1233
2012-01-20,1235.64
2012-01-23,1242.69
2012-01-24,1237.12
2012-01-25,1243.35
2012-01-26,1250.63
2012-01-27,1246.04
2012-01-30,1238.89
2012-01-31,1240.89
2012-02-01,1257.58
2012-02-02,1259.91
2012-02-03,1273.74
2012-02-06,1273.46
2012-02-07,1278.27
2012-02-08,1281.23
2012-02-09,1284.24
2012-02-10,1269.66
2012-02-13,1279.2
2012-02-14,1273.91
2012-02-15,1274.57
2012-02-16,1280.16
2012-02-17,1288.05
2012-02-20,1296.42
2012-02-21,1294.62
2012-02-22,1288.98
2012-02-23,1294.34
2012-02-24,1300.57
2012-02-27,1298.08
2012-02-28,1303
2012-02-29,1298.72
2012-03-01,1304.48
2012-03-02,1298.5
2012-03-05,1292.05
2012-03-06,1265.48
2012-03-07,1270.77
2012-03-08,1290.38
2012-03-09,1291.86
2012-03-12,1289.61
2012-03-13,1308.59
2012-03-14,1305.71
2012-03-15,1314.45
2012-03-16,1320.96
2012-03-19,1325.65
2012-03-20,1316.71
2012-03-21,1312.39
2012-03-22,1304.33
2012-03-23,1308.25
2012-03-26,1323.38
2012-03-27,1322.32
2012-03-28,1312.45
2012-03-29,1305.42
2012-03-30,1312.01
2012-04-02,1324.26
2012-04-03,1316.88
2012-04-04,1291.81
2012-04-05,1290.09
2012-04-06,1289.03
2012-04-09,1280.14
2012-04-10,1259.34
2012-04-11,1266.6
2012-04-12,1284.25
2012-04-13,1268.35
2012-04-16,1266.94
2012-04-17,1287.09
2012-04-18,1283.87
2012-04-19,1277.72
2012-04-20,1281.71
2012-04-23,1264.21
2012-04-24,1271.8
2012-04-25,1285.52
2012-04-26,1293.43
2012-04-27,1298.71
2012-04-30,1293.99
2012-05-01,1296.98
2012-05-02,1291.5
2012-05-03,1284.44
2012-05-04,1264.99
2012-05-07,1260.93
2012-05-08,1250.58
2012-05-09,1240.85
2012-05-10,1245.04
2012-05-11,1242.4
2012-05-14,1224.34
2012-05-15,1213.99
2012-05-16,1204.63
2012-05-17,1191.48
2012-05-18,1178.43
2012-05-21,1191.45
2012-05-22,1199.88
2012-05-23,1187.36
2012-05-24,1191.46
2012-05-25,1188.56
2012-05-28,1190.12
2012-05-29,1201.51
2012-05-30,1181.37
2012-05-31,1177.64
2012-06-01,1152.97
2012-06-04,1151.21
2012-06-05,1158.3
2012-06-06,1183.6
2012-06-07,1190.74
2012-06-08,1188.86
2012-06-11,1184.1
2012-06-12,1191.92
2012-06-13,1190.17
2012-06-14,1196
2012-06-15,1208.53
2012-06-18,1211.71
2012-06-19,1226.94
2012-06-20,1229.5
2012-06-21,1206.86
2012-06-22,1205.67
2012-06-25,1188.27
2012-06-26,1190.43
2012-06-27,1201.71
2012-06-28,1199.93
2012-06-29,1235.72
2012-07-02,1240.5
2012-07-03,1251.4
2012-07-04,1250.17
2012-07-05,1242.39
2012-07-06,1229.36
2012-07-09,1224.14
2012-07-10,1218.81
2012-07-11,1218.81
2012-07-12,1207.47
2012-07-13,1225.55
2012-07-16,1225.35
2012-07-17,1229.12
2012-07-18,1239.07
2012-07-19,1247.82
2012-07-20,1231.35
2012-07-23,1212.05
2012-07-24,1202.88
2012-07-25,1201.74
2012-07-26,1227.82
2012-07-27,1250.02
2012-07-30,1253.9
2012-07-31,1250.57
2012-08-01,1248.1
2012-08-02,1234.97
2012-08-03,1259.65
2012-08-06,1267.85
2012-08-07,1276.4
2012-08-08,1276.09
2012-08-09,1277.79
2012-08-10,1278.36
2012-08-13,1276.26
2012-08-14,1277.51
2012-08-15,1276.82
2012-08-16,1287.62
2012-08-17,1290.23
2012-08-20,1289.75
2012-08-21,1293.43
2012-08-22,1287.84
2012-08-23,1285.28
2012-08-24,1285.84
2012-08-27,1286.55
2012-08-28,1284.25
2012-08-29,1283.23
2012-08-30,1272.02
2012-08-31,1279.21
2012-09-03,1280.76
2012-09-04,1274.65
2012-09-05,1273.21
2012-09-06,1297.6
2012-09-07,1312.08
2012-09-10,1306.31
2012-09-11,1311.71
2012-09-12,1316.7
2012-09-13,1329.48
2012-09-14,1347.61
2012-09-17,1342.31
2012-09-18,1337.16
2012-09-19,1341.5
2012-09-20,1334.48
2012-09-21,1338.05
2012-09-24,1331.81
2012-09-25,1327.25
2012-09-26,1309.4
2012-09-27,1320.17
2012-09-28,1311.5
2012-10-01,1318.81
2012-10-02,1319.52
2012-10-03,1318.91
2012-10-04,1329
2012-10-05,1334.63
2012-10-08,1326.37
2012-10-09,1313.46
2012-10-10,1305.14
2012-10-11,1308.83
2012-10-12,1306.02
2012-10-15,1312.78
2012-10-16,1329.43
2012-10-17,1339.65
2012-10-18,1339.55
2012-10-19,1322.28
2012-10-22,1320.86
2012-10-23,1299.99
2012-10-24,1298.76
2012-10-25,1302.77
2012-10-26,1300.23
2012-10-29,1296.96
2012-10-30,1302.18
2012-10-31,1301.52
2012-11-01,1313.19
2012-11-02,1305.77
2012-11-05,1303.37
2012-11-06,1311.42
2012-11-07,1289.11
2012-11-08,1276.72
2012-11-09,1276.02
2012-11-12,1274.32
2012-11-13,1271.85
2012-11-14,1257.12
2012-11-15,1253.86
2012-11-16,1253.31
2012-11-19,1280.86
2012-11-20,1281.29
2012-11-21,1284.32
2012-11-22,1290.5
2012-11-23,1304.85
2012-11-26,1302.63
2012-11-27,1299.36
2012-11-28,1303.85
2012-11-29,1314.67
2012-11-30,1315.49
2012-12-03,1314.3
2012-12-04,1314.02
2012-12-05,1315.4
2012-12-06,1319.13
2012-12-07,1320.74
2012-12-10,1321.96
2012-12-11,1329.94
2012-12-12,1332.27
2012-12-13,1327.62
2012-12-14,1325.49
2012-12-17,1335.2
2012-12-18,1347.92
2012-12-19,1348.9
2012-12-20,1351.85
2012-12-21,1341.06
2012-12-24,1338.34
2012-12-25,1339.04
2012-12-26,1335.98
2012-12-27,1336.3
2012-12-28,1326.84
2012-12-31,1338.5
2013-01-01,1338.55
2013-01-02,1367.38
2013-01-03,1364.39
2013-01-04,1370.11
2013-01-07,1366.91
2013-01-08,1362.25
2013-01-09,1367.15
2013-01-10,1378.48
2013-01-11,1381.94
2013-01-14,1380.21
2013-01-15,1382.74
2013-01-16,1378.92
2013-01-17,1386.16
2013-01-18,1388.11
2013-01-21,1389.58
2013-01-22,1393.62
2013-01-23,1393.04
2013-01-24,1396.14
2013-01-25,1405.47
2013-01-28,1403.04
2013-01-29,1410.68
2013-01-30,1409.47
2013-01-31,1405.47
2013-02-01,1416.79
2013-02-04,1399.68
2013-02-05,1405.15
2013-02-06,1408.35
2013-02-07,1401.92
2013-02-08,1410.44
2013-02-11,1405.7
2013-02-12,1413.83
2013-02-13,1413.81
2013-02-14,1411.59
2013-02-15,1406.92
2013-02-18,1408.46
2013-02-19,1419.81
2013-02-20,1410.01
2013-02-21,1392.11
2013-02-22,1402.05
2013-02-25,1391.22
2013-02-26,1386.06
2013-02-27,1399.43
2013-02-28,1405.18
2013-03-01,1401.75
2013-03-04,1404.94
2013-03-05,1420.25
2013-03-06,1422.26
2013-03-07,1424.88
2013-03-08,1428.72
2013-03-11,1434.83
2013-03-12,1433.28
2013-03-13,1429.84
2013-03-14,1440.21
2013-03-15,1444.48
2013-03-18,1430.97
2013-03-19,1426.75
2013-03-20,1434.35
2013-03-21,1426.66
2013-03-22,1432.33
2013-03-25,1426.71
2013-03-26,1432.64
2013-03-27,1428.95
2013-03-28,1434.62
2013-03-29,1434.51
2013-04-01,1428.04
2013-04-02,1435.41
2013-04-03,1425.59
2013-04-04,1422.22
2013-04-05,1419.11
2013-04-08,1426.45
2013-04-09,1433.01
2013-04-10,1452.41
2013-04-11,1462.82
2013-04-12,1456.54
2013-04-15,1431.09
2013-04-16,1438.81
2013-04-17,1420.7
2013-04-18,1413.72
2013-04-19,1422.25
2013-04-22,1427.08
2013-04-23,1443.86
2013-04-24,1450.79
2013-04-25,1459.26
2013-04-26,1457.8
2013-04-29,1468.44
2013-04-30,1476.14
2013-05-01,1466.53
2013-05-02,1469.72
2013-05-03,1482.46
2013-05-06,1481.85
2013-05-07,1492.06
2013-05-08,1503.66
2013-05-09,1495.74
2013-05-10,1495.84
2013-05-13,1497.4
2013-05-14,1505.97
2013-05-15,1510.87
2013-05-16,1508.02
2013-05-17,1512.98
2013-05-20,1518.41
2013-05-21,1520.64
2013-05-22,1512.9
2013-05-23,1493.44
2013-05-24,1492.74
2013-05-27,1489.58
2013-05-28,1497.13
2013-05-29,1489.44
2013-05-30,1491.79
2013-05-31,1471.93
2013-06-03,1472.74
2013-06-04,1473.48
2013-06-05,1450.95
2013-06-06,1454.91
2013-06-07,1470.22
2013-06-10,1473.13
2013-06-11,1463.42
2013-06-12,1457.57
2013-06-13,1464.26
2013-06-14,1463.83
2013-06-17,1476.97
2013-06-18,1483.04
2013-06-19,1474.88
2013-06-20,1423.87
2013-06-21,1421.19
2013-06-24,1400.98
2013-06-25,1412.53
2013-06-26,1425.51
2013-06-27,1436.03
2013-06-28,1433.55
2013-07-01,1444.33
2013-07-02,1444.86
2013-07-03,1440.59
2013-07-04,1448.22
2013-07-05,1449.05
2013-07-08,1457.52
2013-07-09,1468.47
2013-07-10,1473.31
2013-07-11,1496.67
2013-07-12,1498.31
2013-07-15,1500.94
2013-07-16,1500.53
2013-07-17,1503.38
2013-07-18,1511.13
2013-07-19,1513.52
2013-07-22,1520.62
2013-07-23,1519.77
2013-07-24,1518.38
2013-07-25,1517.72
2013-07-26,1516.21
2013-07-29,1508.86
2013-07-30,1510.32
2013-07-31,1507.91
2013-08-01,1524.91
2013-08-02,1533.85
2013-08-05,1530.46
2013-08-06,1528.06
2013-08-07,1519.33
2013-08-08,1527.82
2013-08-09,1526.9
2013-08-12,1524.06
2013-08-13,1527.19
2013-08-14,1527.04
2013-08-15,1508.14
2013-08-16,1508.8
2013-08-19,1501.39
2013-08-20,1500.59
2013-08-21,1489.65
2013-08-22,1497.8
2013-08-23,1508.49
2013-08-26,1504.41
2013-08-27,1484.4
2013-08-28,1480.03
2013-08-29,1481.11
2013-08-30,1472.74
2013-09-02,1481.18
2013-09-03,1486.06
2013-09-04,1496.29
2013-09-05,1497.58
2013-09-06,1502.4
2013-09-09,1515.91
2013-09-10,1529.14
2013-09-11,1535.73
2013-09-12,1532.93
2013-09-13,1533.72
2013-09-16,1546.52
2013-09-17,1547.24
2013-09-18,1561.53
2013-09-19,1573.13
2013-09-20,1563.26
2013-09-23,1557.87
2013-09-24,1555.57
2013-09-25,1553.75
2013-09-26,1556.74
2013-09-27,1554.99
2013-09-30,1543.67
2013-10-01,1553.51
2013-10-02,1551.02
2013-10-03,1542.79
2013-10-04,1547.5
2013-10-07,1536.4
2013-10-08,1523.13
2013-10-09,1519.78
2013-10-10,1545.94
2013-10-11,1557.35
2013-10-14,1562.77
2013-10-15,1558.19
2013-10-16,1570.34
2013-10-17,1586.64
2013-10-18,1598.14
2013-10-21,1599.73
2013-10-22,1610.79
2013-10-23,1601.64
2013-10-24,1607.92
2013-10-25,1607.96
2013-10-28,1610.22
2013-10-29,1614.33
2013-10-30,1611.86
2013-10-31,1602.86
2013-11-01,1597.86
2013-11-04,1603.81
2013-11-05,1599.43
2013-11-06,1607.72
2013-11-07,1588.47
2013-11-08,1596.28
2013-11-11,1600.84
2013-11-12,1598.55
2013-11-13,1601.56
2013-11-14,1612.86
2013-11-15,1621.5
2013-11-18,1622.82
2013-11-19,1616.44
2013-11-20,1611.34
2013-11-21,1616.34
2013-11-22,1623.15
2013-11-25,1623.7
2013-11-26,1621.91
2013-11-27,1624.82
2013-11-28,1628.88
2013-11-29,1628.42
2013-12-02,1621.34
2013-12-03,1613.31
2013-12-04,1604.74
2013-12-05,1598.88
2013-12-06,1612.61
2013-12-09,1617.6
2013-12-10,1614.23
2013-12-11,1600.12
2013-12-12,1588.71
2013-12-13,1587.69
2013-12-16,1598.21
2013-12-17,1592.79
2013-12-18,1613.75
2013-12-19,1618.38
2013-12-20,1626.66
2013-12-23,1637.28
2013-12-24,1639.65
2013-12-25,1639.73
2013-12-26,1646.28
2013-12-27,1654.16
2013-12-30,1656.15
2013-12-31,1661.07
2014-01-01,1661.09
2014-01-02,1645.22
2014-01-03,1646.05
2014-01-06,1641.16
2014-01-07,1647.65
2014-01-08,1650.17
2014-01-09,1646.37
2014-01-10,1655.11
2014-01-13,1645.41
2014-01-14,1651.73
2014-01-15,1660
2014-01-16,1659.34
2014-01-17,1657.32
2014-01-20,1657.11
2014-01-21,1659.49
2014-01-22,1661.74
2014-01-23,1650.45
2014-01-24,1618.36
2014-01-27,1604.92
2014-01-28,1611.35
2014-01-29,1603.67
2014-01-30,1607.46
2014-01-31,1598.46
2014-02-03,1571.92
2014-02-04,1569.93
2014-02-05,1572.37
2014-02-06,1592.69
2014-02-07,1611.78
2014-02-10,1616.78
2014-02-11,1634.47
2014-02-12,1637.71
2014-02-13,1643.19
2014-02-14,1650.12
2014-02-17,1653.55
2014-02-18,1660.54
2014-02-19,1655.04
2014-02-20,1656.01
2014-02-21,1659.85
2014-02-24,1668.31
2014-02-25,1669.41
2014-02-26,1664.85
2014-02-27,1668.4
2014-02-28,1675.4
2014-03-03,1655.42
2014-03-04,1677.85
2014-03-05,1679.06
2014-03-06,1686.11
2014-03-07,1681.17
2014-03-10,1676.53
2014-03-11,1672.19
2014-03-12,1665.55
2014-03-13,1651.68
2014-03-14,1641.13
2014-03-17,1653.94
2014-03-18,1665.49
2014-03-19,1658.05
2014-03-20,1654.32
2014-03-21,1653.38
2014-03-24,1645.97
2014-03-25,1655.69
2014-03-26,1654.34
2014-03-27,1653.12
2014-03-28,1661.84
2014-03-31,1673.87
2014-04-01,1683.7
2014-04-02,1687.46
2014-04-03,1685.14
2014-04-04,1676.25
2014-04-07,1659.29
2014-04-08,1663.77
2014-04-09,1675.32
2014-04-10,1656.09
2014-04-11,1638.43
2014-04-14,1644.36
2014-04-15,1646.67
2014-04-16,1664.85
2014-04-17,1669.81
2014-04-18,1670.6
2014-04-21,1672.4
2014-04-22,1681.98
2014-04-23,1679.25
2014-04-24,1681.16
2014-04-25,1670.76
2014-04-28,1672.65
2014-04-29,1682.38
2014-04-30,1687.74
2014-05-01,1690.39
2014-05-02,1688.99
2014-05-05,1689.77
2014-05-06,1683.52
2014-05-07,1684.04
2014-05-08,1686.79
2014-05-09,1683.36
2014-05-12,1694.88
2014-05-13,1697.99
2014-05-14,1694.8
2014-05-15,1682.34
2014-05-16,1683.69
2014-05-19,1685.88
2014-05-20,1678.01
2014-05-21,1686.51
2014-05-22,1692.36
2014-05-23,1697.94
2014-05-26,1703.18
2014-05-27,1707.67
2014-05-28,1706.15
2014-05-29,1713.25
2014-05-30,1715.18
2014-06-02,1717.27
2014-06-03,1715.82
2014-06-04,1717.76
2014-06-05,1725.6
2014-06-06,1734.47
2014-06-09,1735.98
2014-06-10,1735.32
2014-06-11,1731.2
2014-06-12,1725.49
2014-06-13,1727.21
2014-06-16,1726.99
2014-06-17,1728.74
2014-06-18,1737.77
2014-06-19,1748.41
2014-06-20,1747.43
2014-06-23,1746.29
2014-06-24,1737.82
2014-06-25,1738.16
2014-06-26,1737.27
2014-06-27,1740.86
2014-06-30,1743.42
2014-07-01,1754.76
2014-07-02,1756.96
2014-07-03,1764.12
2014-07-04,1763.44
2014-07-07,1754.8
2014-07-08,1741.64
2014-07-09,1746.07
2014-07-10,1734.5
2014-07-11,1736.02
2014-07-14,1747.06
2014-07-15,1741.46
2014-07-16,1751.51
2014-07-17,1735.11
2014-07-18,1744.31
2014-07-21,1740.13
2014-07-22,1750.78
2014-07-23,1754.12
2014-07-24,1756.28
2014-07-25,1748.25
2014-07-28,1748.26
2014-07-29,1744.22
2014-07-30,1740.22
2014-07-31,1714.35
2014-08-01,1705.76
2014-08-04,1710.16
2014-08-05,1698.25
2014-08-06,1693.15
2014-08-07,1684.73
2014-08-08,1690.59
2014-08-11,1701.63
2014-08-12,1699.37
2014-08-13,1708.76
2014-08-14,1715.73
2014-08-15,1714.26
2014-08-18,1727.4
2014-08-19,1734.89
2014-08-20,1735.81
2014-08-21,1741.91
2014-08-22,1735.96
2014-08-25,1745.26
2014-08-26,1749.17
2014-08-27,1750.7
2014-08-28,1744.37
2014-08-29,1748.69
2014-09-01,1748.33
2014-09-02,1747.22
2014-09-03,1752
2014-09-04,1748.62
2014-09-05,1750.63
2014-09-08,1744.28
2014-09-09,1733.21
2014-09-10,1735.79
2014-09-11,1736.99
2014-09-12,1729.5
2014-09-15,1726.86
2014-09-16,1732.55
2014-09-17,1735.35
2014-09-18,1742.74
2014-09-19,1740.32
2014-09-22,1726.47
2014-09-23,1716.23
2014-09-24,1723.67
2014-09-25,1703.09
2014-09-26,1707.87
2014-09-29,1702.18
2014-09-30,1698.41
2014-10-01,1679.18
2014-10-02,1667.98
2014-10-03,1675.29
2014-10-06,1679.82
2014-10-07,1661.36
2014-10-08,1673.48
2014-10-09,1652.93
2014-10-10,1626.68
2014-10-13,1613.61
2014-10-14,1610.74
2014-10-15,1595.21
2014-10-16,1592.6
2014-10-17,1613.56
2014-10-20,1626.05
2014-10-21,1651.14
2014-10-22,1647.21
2014-10-23,1659.97
2014-10-24,1667.88
2014-10-27,1666.82
2014-10-28,1684.54
2014-10-29,1686.35
2014-10-30,1689.22
2014-10-31,1708.09
2014-11-03,1699.09
2014-11-04,1698.22
2014-11-05,1706.51
2014-11-06,1707.53
2014-11-07,1707.01
2014-11-10,1714.6
2014-11-11,1716.83
2014-11-12,1715.03
2014-11-13,1716.24
2014-11-14,1717.2
2014-11-17,1714.97
2014-11-18,1728.23
2014-11-19,1724.73
2014-11-20,1725.47
2014-11-21,1737.24
2014-11-24,1740.09
2014-11-25,1742.82
2014-11-26,1748
2014-11-27,1744.71
2014-11-28,1739.5
2014-12-01,1729.89
2014-12-02,1735.99
2014-12-03,1739.73
2014-12-04,1736.63
2014-12-05,1738.52
2014-12-08,1726.47
2014-12-09,1721.97
2014-12-10,1698.43
2014-12-11,1699.05
2014-12-12,1675.04
2014-12-15,1654.56
2014-12-16,1655.52
2014-12-17,1672.48
2014-12-18,1706.33
2014-12-19,1717
2014-12-22,1723.26
2014-12-23,1724.1
2014-12-24,1726.23
2014-12-25,1725.79
2014-12-26,1729.42
2014-12-29,1731.71
2014-12-30,1721.01
2014-12-31,1709.67
2015-01-01,1709.68
2015-01-02,1704.71
