Date,KOSPI2 Index
1996-12-10,72.14
1996-12-11,72.03
1996-12-12,69.91
1996-12-13,70.12
1996-12-14,69.95
1996-12-16,68.09
1996-12-17,67.17
1996-12-18,67.51
1996-12-19,71.39
1996-12-20,72.45
1996-12-21,71.52
1996-12-23,70.74
1996-12-24,70.24
1996-12-26,68.61
1996-12-27,67.93
1997-01-03,68.72
1997-01-04,67.39
1997-01-06,65.92
1997-01-07,64.53
1997-01-08,66.36
1997-01-09,68.42
1997-01-10,69.23
1997-01-11,70.22
1997-01-13,70.15
1997-01-14,73.27
1997-01-15,74.47
1997-01-16,75.35
1997-01-17,74.02
1997-01-18,73.07
1997-01-20,75.44
1997-01-21,72.45
1997-01-22,71.4
1997-01-23,71
1997-01-24,71.12
1997-01-25,71.51
1997-01-27,69.38
1997-01-28,69.41
1997-01-29,69.55
1997-01-30,70.81
1997-01-31,71.62
1997-02-01,71.47
1997-02-03,72.01
1997-02-04,72.98
1997-02-05,73.46
1997-02-06,73.59
1997-02-10,74.37
1997-02-11,74.64
1997-02-12,74.62
1997-02-13,75.2
1997-02-14,75.58
1997-02-15,75.46
1997-02-17,74.14
1997-02-18,73.44
1997-02-19,73.82
1997-02-20,73.33
1997-02-21,70.8
1997-02-22,70.25
1997-02-24,69.71
1997-02-25,70.47
1997-02-26,70.02
1997-02-27,68.58
1997-02-28,69.24
1997-03-03,69.4
1997-03-04,69.13
1997-03-05,68.48
1997-03-06,68.88
1997-03-07,68.92
1997-03-08,68.28
1997-03-10,67.29
1997-03-11,66.14
1997-03-12,66.83
1997-03-13,66.31
1997-03-14,64.74
1997-03-15,64.74
1997-03-17,66.46
1997-03-18,66.42
1997-03-19,65.04
1997-03-20,64.65
1997-03-21,62.89
1997-03-22,62.7
1997-03-24,62.72
1997-03-25,64.99
1997-03-26,66.9
1997-03-27,65.98
1997-03-28,66.01
1997-03-29,67.69
1997-03-31,68.72
1997-04-01,68.29
1997-04-02,68.89
1997-04-03,69.12
1997-04-04,70.18
1997-04-07,71.15
1997-04-08,71.06
1997-04-09,71.04
1997-04-10,69.86
1997-04-11,70.28
1997-04-12,70.61
1997-04-14,71.41
1997-04-15,71.12
1997-04-16,71.08
1997-04-17,70.12
1997-04-18,70.12
1997-04-19,70.8
1997-04-21,70.6
1997-04-22,69.66
1997-04-23,69.98
1997-04-24,69.62
1997-04-25,69.71
1997-04-26,70.69
1997-04-28,71.44
1997-04-29,71.3
1997-04-30,71.21
1997-05-02,71.47
1997-05-03,71.15
1997-05-06,70.53
1997-05-07,69.21
1997-05-08,68.43
1997-05-09,68.57
1997-05-10,67.77
1997-05-12,67.54
1997-05-13,68.93
1997-05-15,70.82
1997-05-16,70.67
1997-05-17,71.27
1997-05-19,72.96
1997-05-20,74.6
1997-05-21,75.17
1997-05-22,73.85
1997-05-23,74.41
1997-05-24,73.59
1997-05-26,72.89
1997-05-27,73.32
1997-05-28,75.29
1997-05-29,76.1
1997-05-30,76.5
1997-05-31,77.88
1997-06-02,77.92
1997-06-03,78.99
1997-06-04,78.64
1997-06-05,78.76
1997-06-07,78.46
1997-06-09,80.07
1997-06-10,79.25
1997-06-11,78.81
1997-06-12,79.71
1997-06-13,81.7
1997-06-14,82.53
1997-06-16,82.3
1997-06-17,83
1997-06-18,80.66
1997-06-19,80.18
1997-06-20,79.8
1997-06-21,78.69
1997-06-23,78.09
1997-06-24,78.18
1997-06-25,76.99
1997-06-26,77.27
1997-06-27,76.33
1997-06-28,77.53
1997-06-30,77.5
1997-07-01,79.28
1997-07-02,81.63
1997-07-03,81.39
1997-07-04,82.38
1997-07-05,81.94
1997-07-07,81.1
1997-07-08,80.09
1997-07-09,80.33
1997-07-10,79.64
1997-07-11,79.55
1997-07-12,79.37
1997-07-14,79.06
1997-07-15,78.28
1997-07-16,76.58
1997-07-18,77.39
1997-07-19,77
1997-07-21,77.11
1997-07-22,75.68
1997-07-23,76.15
1997-07-24,76.77
1997-07-25,75.99
1997-07-26,75.72
1997-07-28,75.68
1997-07-29,75.54
1997-07-30,75.21
1997-07-31,74.92
1997-08-01,75.49
1997-08-02,75.31
1997-08-04,75.7
1997-08-05,76.44
1997-08-06,76.84
1997-08-07,76.84
1997-08-08,77.6
1997-08-09,79.05
1997-08-11,79.38
1997-08-12,79.29
1997-08-13,79.32
1997-08-14,78.62
1997-08-16,77.84
1997-08-18,77.65
1997-08-19,76.67
1997-08-20,77.34
1997-08-21,76.55
1997-08-22,76.53
1997-08-23,77.37
1997-08-25,77.21
1997-08-26,76.31
1997-08-27,75.8
1997-08-28,74.6
1997-08-29,73.56
1997-08-30,72.81
1997-09-01,71.44
1997-09-02,72.39
1997-09-03,71.79
1997-09-04,71.47
1997-09-05,73.08
1997-09-06,73.11
1997-09-08,72.65
1997-09-09,71.74
1997-09-10,71.99
1997-09-11,72.45
1997-09-12,73.01
1997-09-13,72.96
1997-09-18,73.13
1997-09-19,71.72
1997-09-20,70.53
1997-09-22,69.3
1997-09-23,67.62
1997-09-24,67.75
1997-09-25,66.82
1997-09-26,66.02
1997-09-27,65.42
1997-09-29,65.64
1997-09-30,68.07
1997-10-01,67.54
1997-10-02,66.72
1997-10-04,67.97
1997-10-06,67.54
1997-10-07,65.73
1997-10-08,63.48
1997-10-09,63.28
1997-10-10,63.26
1997-10-11,64.3
1997-10-13,63.55
1997-10-14,64.42
1997-10-15,62.66
1997-10-16,59.77
1997-10-17,60.49
1997-10-18,60.51
1997-10-20,58.72
1997-10-21,59.14
1997-10-22,63.12
1997-10-23,63.44
1997-10-24,59.6
1997-10-25,57.08
1997-10-27,55.28
1997-10-28,51.57
1997-10-29,53.12
1997-10-30,51.06
1997-10-31,49.73
1997-11-01,52.68
1997-11-03,54.18
1997-11-04,57.55
1997-11-05,58.7
1997-11-06,58.04
1997-11-07,53.75
1997-11-08,51.59
1997-11-10,54.6
1997-11-11,54.12
1997-11-12,53.57
1997-11-13,53.64
1997-11-14,53.5
1997-11-15,53.44
1997-11-17,51.21
1997-11-18,51.02
1997-11-19,52.09
1997-11-20,50.88
1997-11-21,53.49
1997-11-22,51.71
1997-11-24,47.82
1997-11-25,46.97
1997-11-26,47.16
1997-11-27,46.3
1997-11-28,43.95
1997-11-29,43.62
1997-12-01,42.08
1997-12-02,40.45
1997-12-03,41.38
1997-12-04,44.45
1997-12-05,47.8
1997-12-06,48.16
1997-12-08,45.98
1997-12-09,42.99
1997-12-10,44.89
1997-12-11,42.33
1997-12-12,39.32
1997-12-13,40.66
1997-12-15,43.82
1997-12-16,45.96
1997-12-17,47.54
1997-12-19,44.65
1997-12-20,44.92
1997-12-22,44.32
1997-12-23,40.91
1997-12-24,39.08
1997-12-26,41.94
1997-12-27,42.34
1998-01-03,43.59
1998-01-05,44.77
1998-01-06,45.77
1998-01-07,45.75
1998-01-08,47.49
1998-01-09,46.34
1998-01-10,49.44
1998-01-12,51.21
1998-01-13,51.69
1998-01-14,53
1998-01-15,56.63
1998-01-16,54.93
1998-01-17,56.16
1998-01-19,60.2
1998-01-20,61.1
1998-01-21,57.68
1998-01-22,54.93
1998-01-23,55.61
1998-01-24,58.47
1998-01-26,59.82
1998-01-30,64.48
1998-01-31,65.45
1998-02-02,62.35
1998-02-03,62.69
1998-02-04,62.01
1998-02-05,59.72
1998-02-06,61.19
1998-02-07,61.5
1998-02-09,62.84
1998-02-10,61.23
1998-02-11,59.09
1998-02-12,58.38
1998-02-13,57.66
1998-02-14,55.08
1998-02-16,54.68
1998-02-17,54.31
1998-02-18,56.2
1998-02-19,59.09
1998-02-20,60.49
1998-02-21,61.59
1998-02-23,63.12
1998-02-24,62.79
1998-02-25,59.85
1998-02-26,60.96
1998-02-27,64.16
1998-02-28,65.79
1998-03-02,67.96
1998-03-03,67.48
1998-03-04,67.5
1998-03-05,62.58
1998-03-06,61.06
1998-03-07,61.57
1998-03-09,59.11
1998-03-10,61.53
1998-03-11,62.25
1998-03-12,62.57
1998-03-13,62.62
1998-03-14,61.96
1998-03-16,61.4
1998-03-17,59.67
1998-03-18,59.87
1998-03-19,60.17
1998-03-20,60.62
1998-03-21,60.07
1998-03-23,58.73
1998-03-24,58.32
1998-03-25,58.61
1998-03-26,57.36
1998-03-27,57.73
1998-03-28,56.83
1998-03-30,55.44
1998-03-31,55.28
1998-04-01,53.51
1998-04-02,51.65
1998-04-03,49.7
1998-04-04,50.72
1998-04-06,49.83
1998-04-07,52.7
1998-04-08,52.33
1998-04-09,53.88
1998-04-10,53.73
1998-04-11,56.81
1998-04-13,57.49
1998-04-14,53.95
1998-04-15,53.94
1998-04-16,52.27
1998-04-17,51.9
1998-04-18,50.88
1998-04-20,50.41
1998-04-21,50.9
1998-04-22,50.12
1998-04-23,48.42
1998-04-24,48.21
1998-04-25,47.99
1998-04-27,47.53
1998-04-28,47.05
1998-04-29,48.78
1998-04-30,49.39
1998-05-02,47.56
1998-05-04,45.78
1998-05-06,44.01
1998-05-07,44.43
1998-05-08,43.63
1998-05-09,43.84
1998-05-11,42.27
1998-05-12,41.18
1998-05-13,41.9
1998-05-14,42.84
1998-05-15,41.7
1998-05-16,41.62
1998-05-18,42.32
1998-05-19,42.66
1998-05-20,43.27
1998-05-21,42.52
1998-05-22,41.37
1998-05-23,41.55
1998-05-25,38.52
1998-05-26,36.03
1998-05-27,36.22
1998-05-28,37.62
1998-05-29,39.28
1998-05-30,38.48
1998-06-01,38.98
1998-06-02,37.36
1998-06-03,38.49
1998-06-05,39.75
1998-06-08,40.09
1998-06-09,39.1
1998-06-10,37.26
1998-06-11,37.84
1998-06-12,34.57
1998-06-13,34.79
1998-06-15,33.19
1998-06-16,32.26
1998-06-17,35.04
1998-06-18,37.53
1998-06-19,35.96
1998-06-20,36.3
1998-06-22,35.76
1998-06-23,34.8
1998-06-24,34.63
1998-06-25,34.55
1998-06-26,34.36
1998-06-27,34.86
1998-06-29,34.48
1998-06-30,34.37
1998-07-01,36.61
1998-07-02,36.24
1998-07-03,35.83
1998-07-04,35.8
1998-07-06,35.99
1998-07-07,36.89
1998-07-08,37.01
1998-07-09,36.89
1998-07-10,35.69
1998-07-11,35.12
1998-07-13,34.7
1998-07-14,35.34
1998-07-15,36.17
1998-07-16,38.39
1998-07-18,40.12
1998-07-20,42.74
1998-07-21,42.33
1998-07-22,41.99
1998-07-23,39.42
1998-07-24,39.77
1998-07-25,37.75
1998-07-27,37.93
1998-07-28,38.7
1998-07-29,39.82
1998-07-30,39.89
1998-07-31,39.51
1998-08-01,38.74
1998-08-03,37.83
1998-08-04,38.36
1998-08-05,37.1
1998-08-06,36.84
1998-08-07,36.95
1998-08-08,36.09
1998-08-10,35.87
1998-08-11,35.76
1998-08-12,35.08
1998-08-13,34.7
1998-08-14,34.85
1998-08-17,34.43
1998-08-18,33.2
1998-08-19,34.64
1998-08-20,36.52
1998-08-21,36.5
1998-08-22,34.98
1998-08-24,34.94
1998-08-25,35.54
1998-08-26,36.57
1998-08-27,36.04
1998-08-28,35.48
1998-08-29,34.91
1998-08-31,35.55
1998-09-01,35.43
1998-09-02,36.04
1998-09-03,36.1
1998-09-04,36.09
1998-09-05,36.24
1998-09-07,37.88
1998-09-08,37.5
1998-09-09,37.87
1998-09-10,39.28
1998-09-11,36.71
1998-09-12,36.58
1998-09-14,35.73
1998-09-15,35.28
1998-09-16,35.65
1998-09-17,35.35
1998-09-18,34.24
1998-09-19,34.13
1998-09-21,33.73
1998-09-22,33.17
1998-09-23,33.26
1998-09-24,35.61
1998-09-25,34.71
1998-09-26,35
1998-09-28,34.98
1998-09-29,35.8
1998-09-30,35.45
1998-10-01,34.82
1998-10-02,35.08
1998-10-07,35.76
1998-10-08,34.54
1998-10-09,37.52
1998-10-10,38.84
1998-10-12,40.56
1998-10-13,39.81
1998-10-14,39.79
1998-10-15,42.68
1998-10-16,43.47
1998-10-17,44.79
1998-10-19,43.54
1998-10-20,45.5
1998-10-21,44.27
1998-10-22,44.45
1998-10-23,44.03
1998-10-24,44.32
1998-10-26,43.39
1998-10-27,41.76
1998-10-28,42.3
1998-10-29,43.18
1998-10-30,45.07
1998-10-31,47.61
1998-11-02,47.7
1998-11-03,48.09
1998-11-04,48.82
1998-11-05,49.25
1998-11-06,48.86
1998-11-07,48.98
1998-11-09,49.74
1998-11-10,47.02
1998-11-11,46.69
1998-11-12,47.03
1998-11-13,47.17
1998-11-14,48.43
1998-11-16,49.37
1998-11-17,49.63
1998-11-18,49.27
1998-11-19,51.47
1998-11-20,53.19
1998-11-21,53.64
1998-11-23,52.98
1998-11-24,53.73
1998-11-25,53.92
1998-11-26,51.66
1998-11-27,51.69
1998-11-28,52.59
1998-11-30,51.93
1998-12-01,51.16
1998-12-02,51.22
1998-12-03,51.48
1998-12-04,53.8
1998-12-05,56.8
1998-12-07,59.43
1998-12-08,58.69
1998-12-09,60.72
1998-12-10,65.67
1998-12-11,63.49
1998-12-14,63.13
1998-12-15,64.64
1998-12-16,61.37
1998-12-17,59.98
1998-12-18,59.69
1998-12-21,64.29
1998-12-22,62.8
1998-12-23,63.71
1998-12-24,63.8
1998-12-28,64.94
1999-01-04,67.91
1999-01-05,69.1
1999-01-06,70.47
1999-01-07,73.83
1999-01-08,72.22
1999-01-11,73.52
1999-01-12,72.19
1999-01-13,72.17
1999-01-14,69.25
1999-01-15,70.09
1999-01-18,70.64
1999-01-19,70.53
1999-01-20,70.35
1999-01-21,66.78
1999-01-22,62.79
1999-01-25,61.71
1999-01-26,60.98
1999-01-27,65.26
1999-01-28,65.86
1999-01-29,65.72
1999-02-01,66.64
1999-02-02,64.73
1999-02-03,63.21
1999-02-04,62.78
1999-02-05,62.82
1999-02-08,62.11
1999-02-09,59.61
1999-02-10,59.82
1999-02-11,59.51
1999-02-12,63.32
1999-02-18,61.16
1999-02-19,59.56
1999-02-22,58.2
1999-02-23,57.78
1999-02-24,57.52
1999-02-25,57.75
1999-02-26,60.28
1999-03-02,61.93
1999-03-03,62.21
1999-03-04,61.51
1999-03-05,62.14
1999-03-08,66.17
1999-03-09,66.46
1999-03-10,66.07
1999-03-11,67.23
1999-03-12,68.13
1999-03-15,68.16
1999-03-16,69.5
1999-03-17,69.5
1999-03-18,67.05
1999-03-19,70.25
1999-03-22,70.74
1999-03-23,71.48
1999-03-24,71.01
1999-03-25,70.92
1999-03-26,70.78
1999-03-29,69.74
1999-03-30,71.8
1999-03-31,71.84
1999-04-01,74.1
1999-04-02,75.38
1999-04-06,77.82
1999-04-07,78.51
1999-04-08,79.44
1999-04-09,80.16
1999-04-12,80.21
1999-04-13,80.22
1999-04-14,79.88
1999-04-15,84.02
1999-04-16,84.55
1999-04-19,90.19
1999-04-20,90.45
1999-04-21,87.04
1999-04-22,86.87
1999-04-23,88.07
1999-04-26,91.15
1999-04-27,93.51
1999-04-28,92.59
1999-04-29,87.36
1999-04-30,87.15
1999-05-03,87.17
1999-05-04,88.69
1999-05-06,93.49
1999-05-07,93.54
1999-05-10,93.31
1999-05-11,89.32
1999-05-12,88.71
1999-05-13,85.11
1999-05-14,85.23
1999-05-17,83.33
1999-05-18,84.86
1999-05-19,85.27
1999-05-20,82.48
1999-05-21,82.67
1999-05-24,81.03
1999-05-25,81.17
1999-05-26,83.54
1999-05-27,84.5
1999-05-28,85.13
1999-05-31,85.68
1999-06-01,88.27
1999-06-02,90.86
1999-06-03,91.48
1999-06-04,94.09
1999-06-07,99.96
1999-06-08,101.18
1999-06-09,94.54
1999-06-10,101.61
1999-06-11,100.39
1999-06-14,96.89
1999-06-15,95.06
1999-06-16,98.37
1999-06-17,98.73
1999-06-18,99.59
1999-06-21,104.02
1999-06-22,104.85
1999-06-23,106.27
1999-06-24,104.66
1999-06-25,105.15
1999-06-28,108.15
1999-06-29,107.17
1999-06-30,105.47
1999-07-01,110.24
1999-07-02,111.54
1999-07-05,114.78
1999-07-06,118.48
1999-07-07,120.47
1999-07-08,118.88
1999-07-09,122.48
1999-07-12,119.29
1999-07-13,117.36
1999-07-14,113.28
1999-07-15,117.21
1999-07-16,121.83
1999-07-19,121.98
1999-07-20,118.39
1999-07-21,114.43
1999-07-22,115.75
1999-07-23,107.07
1999-07-26,103.9
1999-07-27,110.63
1999-07-28,112.57
1999-07-29,119.6
1999-07-30,116.14
1999-08-02,114.54
1999-08-03,115.77
1999-08-04,116.02
1999-08-05,112
1999-08-06,111.77
1999-08-09,113.03
1999-08-10,115.86
1999-08-11,112.75
1999-08-12,113.16
1999-08-13,109.19
1999-08-16,107.99
1999-08-17,104.23
1999-08-18,103.96
1999-08-19,103.74
1999-08-20,104.65
1999-08-23,109.53
1999-08-24,111.33
1999-08-25,115.37
1999-08-26,115.19
1999-08-27,115.69
1999-08-30,113.36
1999-08-31,112.79
1999-09-01,108.77
1999-09-02,108.35
1999-09-03,110.06
1999-09-06,114.15
1999-09-07,114.27
1999-09-08,113.59
1999-09-09,115.39
1999-09-10,116.67
1999-09-13,119.38
1999-09-14,117.6
1999-09-15,115.48
1999-09-16,110.71
1999-09-17,112
1999-09-20,113.16
1999-09-21,116.33
1999-09-22,114.31
1999-09-27,109.49
1999-09-28,109.05
1999-09-29,104.9
1999-09-30,100.71
1999-10-01,101.81
1999-10-04,98.96
1999-10-05,95.97
1999-10-06,101.46
1999-10-07,102.94
1999-10-08,101.15
1999-10-11,100.27
1999-10-12,102.78
1999-10-13,102.82
1999-10-14,104.11
1999-10-15,103.7
1999-10-18,99.32
1999-10-19,97.39
1999-10-20,99.47
1999-10-21,97.88
1999-10-22,98.05
1999-10-25,95.69
1999-10-26,95.5
1999-10-27,95.05
1999-10-28,98.73
1999-10-29,100.19
1999-11-01,105.55
1999-11-02,107.43
1999-11-03,106.95
1999-11-04,109.97
1999-11-05,110.01
1999-11-08,109.33
1999-11-09,114.13
1999-11-10,113.54
1999-11-11,114.29
1999-11-12,117.4
1999-11-15,118.11
1999-11-16,122.57
1999-11-17,117.68
1999-11-18,118.45
1999-11-19,121.44
1999-11-22,119.36
1999-11-23,118.79
1999-11-24,118.52
1999-11-25,119.32
1999-11-26,116.95
1999-11-29,119.38
1999-11-30,123.59
1999-12-01,124.46
1999-12-02,120.08
1999-12-03,119.74
1999-12-06,124.35
1999-12-07,125.48
1999-12-08,123.85
1999-12-09,122.22
1999-12-10,126.61
1999-12-13,125.66
1999-12-14,123.65
1999-12-15,118.69
1999-12-16,116.93
1999-12-17,117.39
1999-12-20,120.14
1999-12-21,119.67
1999-12-22,121.09
1999-12-23,122.31
1999-12-24,124.68
1999-12-27,126.74
1999-12-28,130.02
2000-01-04,133.66
2000-01-05,123.86
2000-01-06,120.8
2000-01-07,119.1
2000-01-10,124.11
2000-01-11,123.11
2000-01-12,119.81
2000-01-13,119.22
2000-01-14,118.95
2000-01-17,123.85
2000-01-18,123.82
2000-01-19,118.68
2000-01-20,120.04
2000-01-21,116.93
2000-01-24,117.17
2000-01-25,112.48
2000-01-26,111.68
2000-01-27,114.47
2000-01-28,118.92
2000-01-31,119.08
2000-02-01,116.75
2000-02-02,118.32
2000-02-03,119
2000-02-07,122.09
2000-02-08,120.79
2000-02-09,122.93
2000-02-10,121.89
2000-02-11,120.4
2000-02-14,114.94
2000-02-15,110.62
2000-02-16,110.52
2000-02-17,112.79
2000-02-18,110.45
2000-02-21,106.45
2000-02-22,107.15
2000-02-23,110.64
2000-02-24,109.03
2000-02-25,108.43
2000-02-28,101.93
2000-02-29,103.17
2000-03-02,112.23
2000-03-03,112.48
2000-03-06,113.69
2000-03-07,113.41
2000-03-08,114.61
2000-03-09,109.81
2000-03-10,110.68
2000-03-13,105.14
2000-03-14,104.3
2000-03-15,103.28
2000-03-16,104.19
2000-03-17,106.31
2000-03-20,105.75
2000-03-21,107.92
2000-03-22,110.21
2000-03-23,108.28
2000-03-24,111.15
2000-03-27,110.58
2000-03-28,111.18
2000-03-29,114.25
2000-03-30,112.06
2000-03-31,108.03
2000-04-03,106.67
2000-04-04,104.81
2000-04-06,101.41
2000-04-07,105.83
2000-04-10,110.06
2000-04-11,108.36
2000-04-12,105.71
2000-04-14,100.75
2000-04-17,88.95
2000-04-18,94.12
2000-04-19,95.02
2000-04-20,95.86
2000-04-21,96.43
2000-04-24,93.88
2000-04-25,92.5
2000-04-26,89.46
2000-04-27,86.75
2000-04-28,91.21
2000-05-02,94.88
2000-05-03,94.79
2000-05-04,94.51
2000-05-08,97.09
2000-05-09,95.88
2000-05-10,95.72
2000-05-12,93.17
2000-05-15,92.09
2000-05-16,94.76
2000-05-17,92.55
2000-05-18,90.93
2000-05-19,93.36
2000-05-22,88.34
2000-05-23,86.79
2000-05-24,85.78
2000-05-25,88.57
2000-05-26,83.12
2000-05-29,82.79
2000-05-30,87.33
2000-05-31,92.74
2000-06-01,93.9
2000-06-02,96.81
2000-06-05,100.78
2000-06-07,104.33
2000-06-08,101.45
2000-06-09,106.54
2000-06-12,107.82
2000-06-13,102.53
2000-06-14,104.66
2000-06-15,98.46
2000-06-16,96.89
2000-06-19,96.42
2000-06-20,100.19
2000-06-21,99.67
2000-06-22,99.66
2000-06-23,99.18
2000-06-26,100.75
2000-06-27,103.04
2000-06-28,104.24
2000-06-29,104.32
2000-06-30,104.43
2000-07-03,106.01
2000-07-04,103.72
2000-07-05,105.32
2000-07-06,106.13
2000-07-07,106.6
2000-07-10,107.8
2000-07-11,106.02
2000-07-12,106.49
2000-07-13,107.41
2000-07-14,105.18
2000-07-18,103.45
2000-07-19,101.41
2000-07-20,99.05
2000-07-21,99.51
2000-07-24,93.77
2000-07-25,93.63
2000-07-26,94.45
2000-07-27,92.26
2000-07-28,87.55
2000-07-31,89.35
2000-08-01,92.11
2000-08-02,92.25
2000-08-03,91.36
2000-08-04,89.74
2000-08-07,85.26
2000-08-08,83.98
2000-08-09,89.88
2000-08-10,92.42
2000-08-11,91.32
2000-08-14,92.54
2000-08-16,94.99
2000-08-17,93.97
2000-08-18,91.95
2000-08-21,91.26
2000-08-22,93.41
2000-08-23,90.87
2000-08-24,90.75
2000-08-25,92.26
2000-08-28,92.48
2000-08-29,92.41
2000-08-30,90.62
2000-08-31,86.54
2000-09-01,86.93
2000-09-04,85.37
2000-09-05,85.1
2000-09-06,84.7
2000-09-07,81.99
2000-09-08,81.62
2000-09-14,81.02
2000-09-15,78.02
2000-09-18,71.64
2000-09-19,70.76
2000-09-20,75.3
2000-09-21,74.08
2000-09-22,68.56
2000-09-25,72.59
2000-09-26,72.99
2000-09-27,74.52
2000-09-28,75.45
2000-09-29,76.37
2000-10-02,73.17
2000-10-04,74.38
2000-10-05,75.45
2000-10-06,75.81
2000-10-09,73.14
2000-10-10,73.04
2000-10-11,68.92
2000-10-12,65.85
2000-10-13,64.64
2000-10-16,67.91
2000-10-17,63.07
2000-10-18,63.29
2000-10-19,63.43
2000-10-20,67.54
2000-10-23,65.26
2000-10-24,67.53
2000-10-25,67.23
2000-10-26,64.84
2000-10-27,63.77
2000-10-30,62.52
2000-10-31,64
2000-11-01,68.54
2000-11-02,69.68
2000-11-03,69.94
2000-11-06,69.37
2000-11-07,69.02
2000-11-08,69.77
2000-11-09,70.09
2000-11-10,70.64
2000-11-13,67.2
2000-11-14,68.99
2000-11-15,69.55
2000-11-16,69.25
2000-11-17,68.73
2000-11-20,66.9
2000-11-21,66.14
2000-11-22,64.93
2000-11-23,64.02
2000-11-24,66.24
2000-11-27,69.36
2000-11-28,67.12
2000-11-29,64.45
2000-11-30,63.48
2000-12-01,64.23
2000-12-04,62.5
2000-12-05,64.57
2000-12-06,64.72
2000-12-07,65.58
2000-12-08,67.06
2000-12-11,69.76
2000-12-12,68.16
2000-12-13,70.15
2000-12-14,68.61
2000-12-15,66.84
2000-12-18,67.56
2000-12-19,66.47
2000-12-20,64.43
2000-12-21,64.24
2000-12-22,62.83
2000-12-26,63.35
2001-01-02,65.41
2001-01-03,65.38
2001-01-04,70.14
2001-01-05,73.15
2001-01-08,73.83
2001-01-09,74.2
2001-01-10,70.49
2001-01-11,70.38
2001-01-12,74.04
2001-01-15,75.58
2001-01-16,76.16
2001-01-17,75.25
2001-01-18,76.39
2001-01-19,78.6
2001-01-22,79.47
2001-01-26,74.64
2001-01-29,75.16
2001-01-30,74.44
2001-01-31,77.98
2001-02-01,77.27
2001-02-02,76.7
2001-02-05,72.87
2001-02-06,73.81
2001-02-07,72.44
2001-02-08,74.5
2001-02-09,74.91
2001-02-12,75.4
2001-02-13,75.28
2001-02-14,75.9
2001-02-15,75.88
2001-02-16,76.08
2001-02-19,74.91
2001-02-20,76.36
2001-02-21,74.38
2001-02-22,72.93
2001-02-23,72.9
2001-02-26,73.09
2001-02-27,72.06
2001-02-28,72.14
2001-03-02,69.84
2001-03-05,70.76
2001-03-06,71.13
2001-03-07,71.12
2001-03-08,72.47
2001-03-09,70.55
2001-03-12,67.89
2001-03-13,65.82
2001-03-14,67.69
2001-03-15,67.57
2001-03-16,67.11
2001-03-19,66.51
2001-03-20,66.12
2001-03-21,66.26
2001-03-22,65.47
2001-03-23,67.01
2001-03-26,68.04
2001-03-27,66.25
2001-03-28,65.77
2001-03-29,65.18
2001-03-30,65.16
2001-04-02,64.12
2001-04-03,62.66
2001-04-04,61.42
2001-04-06,63.02
2001-04-09,61.81
2001-04-10,60.96
2001-04-11,63.19
2001-04-12,64.05
2001-04-13,64.25
2001-04-16,63.15
2001-04-17,63.92
2001-04-18,67.39
2001-04-19,70.55
2001-04-20,69.62
2001-04-23,70.26
2001-04-24,69.57
2001-04-25,71.01
2001-04-26,70.37
2001-04-27,69.67
2001-04-30,72.45
2001-05-02,73.29
2001-05-03,73.37
2001-05-04,73.51
2001-05-07,74.86
2001-05-08,74.09
2001-05-09,72.53
2001-05-10,72.77
2001-05-11,72.95
2001-05-14,72.99
2001-05-15,72.61
2001-05-16,71.46
2001-05-17,74.72
2001-05-18,75.25
2001-05-21,77.51
2001-05-22,77.37
2001-05-23,77.83
2001-05-24,77.66
2001-05-25,77.81
2001-05-28,77.05
2001-05-29,78.85
2001-05-30,78.33
2001-05-31,76.09
2001-06-01,75.34
2001-06-04,75.74
2001-06-05,74.13
2001-06-07,74.57
2001-06-08,77.19
2001-06-11,75.27
2001-06-12,75.08
2001-06-13,75.9
2001-06-14,75.69
2001-06-15,76.35
2001-06-18,74.85
2001-06-19,74.91
2001-06-20,73.19
2001-06-21,73.2
2001-06-22,73.59
2001-06-25,73.29
2001-06-26,72.29
2001-06-27,71.85
2001-06-28,71.63
2001-06-29,73.2
2001-07-02,73.4
2001-07-03,73.1
2001-07-04,73.45
2001-07-05,73.08
2001-07-06,71.18
2001-07-09,69.06
2001-07-10,68.82
2001-07-11,68.24
2001-07-12,68.88
2001-07-13,67.49
2001-07-16,67.53
2001-07-18,66.49
2001-07-19,67.34
2001-07-20,66.31
2001-07-23,64.85
2001-07-24,65.23
2001-07-25,65.18
2001-07-26,65.46
2001-07-27,66.96
2001-07-30,65.98
2001-07-31,66.98
2001-08-01,69.72
2001-08-02,70.34
2001-08-03,70.46
2001-08-06,70.46
2001-08-07,70.09
2001-08-08,69.89
2001-08-09,67.73
2001-08-10,68.52
2001-08-13,69.26
2001-08-14,71.23
2001-08-16,71.6
2001-08-17,71.56
2001-08-20,69.83
2001-08-21,69.93
2001-08-22,70.76
2001-08-23,70.25
2001-08-24,70.26
2001-08-27,71.53
2001-08-28,71.22
2001-08-29,70.07
2001-08-30,69.81
2001-08-31,67.42
2001-09-03,67.05
2001-09-04,69.22
2001-09-05,68.24
2001-09-06,68.23
2001-09-07,68.5
2001-09-10,67.84
2001-09-11,66.55
2001-09-12,58.59
2001-09-13,61.58
2001-09-14,59.73
2001-09-17,58.36
2001-09-18,60.07
2001-09-19,60.15
2001-09-20,59.34
2001-09-21,58.11
2001-09-24,59.43
2001-09-25,58.17
2001-09-26,58.19
2001-09-27,58.03
