Date,USDKRW Curncy
2011-01-10,1124.55
2011-01-11,1125.03
2011-01-12,1119.72
2011-01-13,1114.1
2011-01-14,1114.4
2011-01-17,1117.47
2011-01-18,1116.6
2011-01-19,1110.35
2011-01-20,1121.28
2011-01-21,1124.15
2011-01-24,1121.15
2011-01-25,1118.2
2011-01-26,1116.03
2011-01-27,1114.4
2011-01-28,1113.82
2011-01-31,1121.35
2011-02-01,1116.92
2011-02-02,1101.7
2011-02-03,1103.45
2011-02-04,1103.25
2011-02-07,1107.55
2011-02-08,1104.7
2011-02-09,1108.5
2011-02-10,1116.9
2011-02-11,1128.6
2011-02-14,1122.85
2011-02-15,1119.33
2011-02-16,1120.3
2011-02-17,1117.4
2011-02-18,1112.13
2011-02-21,1118.05
2011-02-22,1127.62
2011-02-23,1124.33
2011-02-24,1131.25
2011-02-25,1126.42
2011-02-28,1128.65
2011-03-01,1123.65
2011-03-02,1128.25
2011-03-03,1120
2011-03-04,1114.68
2011-03-07,1119.33
2011-03-08,1117.88
2011-03-09,1115.65
2011-03-10,1121.7
2011-03-11,1124.3
2011-03-14,1129.65
2011-03-15,1134.9
2011-03-16,1130.8
2011-03-17,1135.2
2011-03-18,1126.58
2011-03-21,1124.77
2011-03-22,1120.98
2011-03-23,1124.28
2011-03-24,1121.13
2011-03-25,1114.3
2011-03-28,1114.45
2011-03-29,1110.35
2011-03-30,1104.15
2011-03-31,1096.7
2011-04-01,1091.15
2011-04-04,1086.75
2011-04-05,1090.08
2011-04-06,1086.85
2011-04-07,1088.25
2011-04-08,1083.33
2011-04-11,1084.25
2011-04-12,1093.68
2011-04-13,1088.05
2011-04-14,1086.7
2011-04-15,1089.8
2011-04-18,1088.53
2011-04-19,1091.43
2011-04-20,1082.38
2011-04-21,1080.05
2011-04-22,1080.8
2011-04-25,1081.27
2011-04-26,1086.2
2011-04-27,1079.38
2011-04-28,1071.3
2011-04-29,1071.5
2011-05-02,1065.1
2011-05-03,1068.8
2011-05-04,1074.85
2011-05-05,1081.45
2011-05-06,1083.25
2011-05-09,1082.35
2011-05-10,1083.7
2011-05-11,1074.93
2011-05-12,1085.08
2011-05-13,1086.65
2011-05-16,1091.15
2011-05-17,1088.55
2011-05-18,1087.95
2011-05-19,1086.2
2011-05-20,1082.75
2011-05-23,1097.8
2011-05-24,1093.47
2011-05-25,1101.45
2011-05-26,1088.45
2011-05-27,1082.2
2011-05-30,1080.1
2011-05-31,1079.23
2011-06-01,1074.7
2011-06-02,1080.82
2011-06-03,1080.03
2011-06-06,1078.1
2011-06-07,1082.05
2011-06-08,1080.1
2011-06-09,1083.02
2011-06-10,1082.73
2011-06-13,1085.88
2011-06-14,1082.53
2011-06-15,1082.92
2011-06-16,1089.7
2011-06-17,1086
2011-06-20,1085.75
2011-06-21,1078.83
2011-06-22,1073.95
2011-06-23,1076.88
2011-06-24,1078.85
2011-06-27,1085.6
2011-06-28,1083.58
2011-06-29,1076.98
2011-06-30,1067.7
2011-07-01,1066.7
2011-07-04,1063.52
2011-07-05,1066.18
2011-07-06,1063.43
2011-07-07,1064.05
2011-07-08,1057.05
2011-07-11,1058.13
2011-07-12,1066.4
2011-07-13,1060.42
2011-07-14,1058.45
2011-07-15,1057.9
2011-07-18,1060.88
2011-07-19,1059.68
2011-07-20,1055.25
2011-07-21,1054.7
2011-07-22,1051.9
2011-07-25,1056.1
2011-07-26,1051.75
2011-07-27,1050.02
2011-07-28,1051.55
2011-07-29,1054.1
2011-08-01,1050.52
2011-08-02,1050.8
2011-08-03,1060.35
2011-08-04,1061.68
2011-08-05,1067.42
2011-08-08,1083.32
2011-08-09,1088.12
2011-08-10,1080.38
2011-08-11,1081.68
2011-08-12,1079.4
2011-08-15,1072.2
2011-08-16,1070.1
2011-08-17,1071.48
2011-08-18,1074.02
2011-08-19,1087.62
2011-08-22,1083.9
2011-08-23,1078
2011-08-24,1082.35
2011-08-25,1087.3
2011-08-26,1081.77
2011-08-29,1073.85
2011-08-30,1071.58
2011-08-31,1066.77
2011-09-01,1061.3
2011-09-02,1063.15
2011-09-05,1068.85
2011-09-06,1074.9
2011-09-07,1071.8
2011-09-08,1075.15
2011-09-09,1077.27
2011-09-14,1107.6
2011-09-15,1116.17
2011-09-16,1111.88
2011-09-19,1137.38
2011-09-20,1149.47
2011-09-21,1150.15
2011-09-22,1179.8
2011-09-23,1175.52
2011-09-26,1193.75
2011-09-27,1173.3
2011-09-28,1169.67
2011-09-29,1173.17
2011-09-30,1178.1
2011-10-04,1193.6
2011-10-05,1190.88
2011-10-06,1190.9
2011-10-07,1178.2
2011-10-10,1171.42
2011-10-11,1164.52
2011-10-12,1166.9
2011-10-13,1155.9
2011-10-14,1156.1
2011-10-17,1140.45
2011-10-18,1145.52
2011-10-19,1132.15
2011-10-20,1145.2
2011-10-21,1147.35
2011-10-24,1134.6
2011-10-25,1129
2011-10-26,1132.2
2011-10-27,1115.25
2011-10-28,1105.13
2011-10-31,1110.25
2011-11-01,1113.9
2011-11-02,1121.88
2011-11-03,1129.82
2011-11-04,1110.67
2011-11-07,1116.88
2011-11-08,1121
2011-11-09,1117.45
2011-11-10,1134.4
2011-11-11,1126.65
2011-11-14,1123.25
2011-11-15,1126.22
2011-11-16,1136.52
2011-11-17,1130.55
2011-11-18,1138.88
2011-11-21,1140.67
2011-11-22,1145.3
2011-11-23,1151.67
2011-11-24,1158.55
2011-11-25,1164.3
2011-11-28,1154.3
2011-11-29,1145.2
2011-11-30,1142.57
2011-12-01,1126.02
2011-12-02,1130.92
2011-12-05,1129.88
2011-12-06,1131.3
2011-12-07,1126
2011-12-08,1131.38
2011-12-09,1146.63
2011-12-12,1146.88
2011-12-13,1152.63
2011-12-14,1156.15
2011-12-15,1162.95
2011-12-16,1158.77
2011-12-19,1174.8
2011-12-20,1162.15
2011-12-21,1147.45
2011-12-22,1156
2011-12-23,1150.1
2011-12-26,1154.63
2011-12-27,1158.57
2011-12-28,1155.7
2011-12-29,1152.38
2012-01-02,1155.85
2012-01-03,1150.75
2012-01-04,1148.7
2012-01-05,1152.65
2012-01-06,1162.77
2012-01-09,1163.72
2012-01-10,1156.7
2012-01-11,1159.02
2012-01-12,1158.05
2012-01-13,1148.45
2012-01-16,1154.85
2012-01-17,1145.47
2012-01-18,1141.63
2012-01-19,1137.48
2012-01-20,1134.28
2012-01-25,1125.95
2012-01-26,1121.83
2012-01-27,1123.15
2012-01-30,1127.23
2012-01-31,1123.38
2012-02-01,1126.35
2012-02-02,1118.35
2012-02-03,1118.07
2012-02-06,1120.8
2012-02-07,1118.6
2012-02-08,1115.73
2012-02-09,1115.7
2012-02-10,1123.73
2012-02-13,1121.88
2012-02-14,1123.78
2012-02-15,1121.45
2012-02-16,1131.85
2012-02-17,1125.53
2012-02-20,1123.45
2012-02-21,1122.88
2012-02-22,1125.95
2012-02-23,1128.97
2012-02-24,1125.93
2012-02-27,1128.9
2012-02-28,1124.45
2012-02-29,1118.8
2012-03-02,1115.68
2012-03-05,1118.63
2012-03-06,1122.68
2012-03-07,1124.93
2012-03-08,1118.3
2012-03-09,1117.85
2012-03-12,1123.88
2012-03-13,1121.55
2012-03-14,1126.25
2012-03-15,1127.83
2012-03-16,1125.82
2012-03-19,1122.18
2012-03-20,1124.98
2012-03-21,1129.5
2012-03-22,1129.55
2012-03-23,1135.18
2012-03-26,1141.7
2012-03-27,1134.15
2012-03-28,1135.7
2012-03-29,1136.9
2012-03-30,1133.05
2012-04-02,1127.88
2012-04-03,1121.85
2012-04-04,1129.5
2012-04-05,1127.28
2012-04-06,1131.8
2012-04-09,1138.3
2012-04-10,1139.68
2012-04-12,1140.53
2012-04-13,1135
2012-04-16,1138.63
2012-04-17,1140.63
2012-04-18,1137.13
2012-04-19,1138.15
2012-04-20,1139.6
2012-04-23,1139.5
2012-04-24,1140.8
2012-04-25,1141.35
2012-04-26,1136.35
2012-04-27,1135.15
2012-04-30,1130.07
2012-05-02,1127.43
2012-05-03,1129
2012-05-04,1131.53
2012-05-07,1138.45
2012-05-08,1135.65
2012-05-09,1140.4
2012-05-10,1142.45
2012-05-11,1146.55
2012-05-14,1149.25
2012-05-15,1154
2012-05-16,1165.45
2012-05-17,1163.05
2012-05-18,1172.7
2012-05-21,1168.82
2012-05-22,1163.4
2012-05-23,1172.7
2012-05-24,1180.25
2012-05-25,1185.3
2012-05-29,1174.75
2012-05-30,1176.25
2012-05-31,1179.93
2012-06-01,1177.75
2012-06-04,1181.9
2012-06-05,1180.2
2012-06-07,1171.48
2012-06-08,1175.33
2012-06-11,1165.85
2012-06-12,1170.53
2012-06-13,1168.35
2012-06-14,1166.3
2012-06-15,1165.7
2012-06-18,1157.23
2012-06-19,1156.43
2012-06-20,1151.03
2012-06-21,1151.6
2012-06-22,1157.05
2012-06-25,1161.65
2012-06-26,1158.38
2012-06-27,1156.2
2012-06-28,1154.33
2012-06-29,1145.88
2012-07-02,1146
2012-07-03,1138.23
2012-07-04,1135.65
2012-07-05,1135.13
2012-07-06,1137.93
2012-07-09,1141.4
2012-07-10,1143.7
2012-07-11,1140.93
2012-07-12,1151.25
2012-07-13,1150.23
2012-07-16,1147.03
2012-07-17,1143.35
2012-07-18,1142.5
2012-07-19,1139.2
2012-07-20,1141.15
2012-07-23,1146.57
2012-07-24,1146.15
2012-07-25,1151
2012-07-26,1147.05
2012-07-27,1138.28
2012-07-30,1137.5
2012-07-31,1130.55
2012-08-01,1126.63
2012-08-02,1131.73
2012-08-03,1134.82
2012-08-06,1129.03
2012-08-07,1128.78
2012-08-08,1128.23
2012-08-09,1125.53
2012-08-10,1130.28
2012-08-13,1131.13
2012-08-14,1129.65
2012-08-16,1134.13
2012-08-17,1134.25
2012-08-20,1135.53
2012-08-21,1131.18
2012-08-22,1135.95
2012-08-23,1130.55
2012-08-24,1134.13
2012-08-27,1135.38
2012-08-28,1136.73
2012-08-29,1133.45
2012-08-30,1134.03
2012-08-31,1134.65
2012-09-03,1131.05
2012-09-04,1133.15
2012-09-05,1135.85
2012-09-06,1133.85
2012-09-07,1130.38
2012-09-10,1129.38
2012-09-11,1128.2
2012-09-12,1126.5
2012-09-13,1128.43
2012-09-14,1117.23
2012-09-17,1115.97
2012-09-18,1118.4
2012-09-19,1114.72
2012-09-20,1123.03
2012-09-21,1119.25
2012-09-24,1120.47
2012-09-25,1119.48
2012-09-26,1121
2012-09-27,1116.35
2012-09-28,1111.4
2012-10-02,1112.63
2012-10-04,1113.77
2012-10-05,1111.45
2012-10-08,1112.07
2012-10-09,1110.78
2012-10-10,1114.72
2012-10-11,1114.32
2012-10-12,1111.45
2012-10-15,1110.45
2012-10-16,1107.13
2012-10-17,1105.57
2012-10-18,1104.38
2012-10-19,1103.48
2012-10-22,1104.25
2012-10-23,1103.05
2012-10-24,1104.13
2012-10-25,1098.1
2012-10-26,1096.98
2012-10-29,1095.9
2012-10-30,1091.55
2012-10-31,1090.7
2012-11-01,1092.35
2012-11-02,1090.8
2012-11-05,1091.18
2012-11-06,1090.75
2012-11-07,1085.43
2012-11-08,1089.45
2012-11-09,1087.82
2012-11-12,1088.63
2012-11-13,1089.88
2012-11-14,1085.07
2012-11-15,1086.75
2012-11-16,1091.85
2012-11-19,1086.98
2012-11-20,1082.23
2012-11-21,1083.38
2012-11-22,1085.82
2012-11-23,1086.18
2012-11-26,1085.48
2012-11-27,1084.1
2012-11-28,1086.43
2012-11-29,1084.15
2012-11-30,1082.85
2012-12-03,1083.02
2012-12-04,1083.47
2012-12-05,1081.55
2012-12-06,1083.1
2012-12-07,1081.65
2012-12-10,1079.13
2012-12-11,1076.7
2012-12-12,1074.95
2012-12-13,1073.05
2012-12-14,1074.68
2012-12-17,1072.43
2012-12-18,1075.13
2012-12-20,1074.8
2012-12-21,1074.35
2012-12-24,1074.28
2012-12-26,1073.3
2012-12-27,1072.18
2012-12-28,1070.55
2013-01-02,1063.5
2013-01-03,1061.68
2013-01-04,1063.73
2013-01-07,1063.65
2013-01-08,1062.95
2013-01-09,1061.6
2013-01-10,1060.32
2013-01-11,1054.78
2013-01-14,1056.13
2013-01-15,1056.57
2013-01-16,1058.77
2013-01-17,1058.15
2013-01-18,1057.1
2013-01-21,1062.75
2013-01-22,1062.22
2013-01-23,1066.25
2013-01-24,1068.8
2013-01-25,1074.07
2013-01-28,1092.53
2013-01-29,1082.68
2013-01-30,1085.4
2013-01-31,1088.63
2013-02-01,1097.35
2013-02-04,1084.65
2013-02-05,1086.7
2013-02-06,1088.13
2013-02-07,1087.85
2013-02-08,1096.13
2013-02-12,1090.85
2013-02-13,1086.95
2013-02-14,1083.58
2013-02-15,1078.05
2013-02-18,1082.08
2013-02-19,1081.05
2013-02-20,1078.38
2013-02-21,1086.2
2013-02-22,1084.68
2013-02-25,1086.35
2013-02-26,1088
2013-02-27,1084.45
2013-02-28,1082.65
2013-03-04,1093.2
2013-03-05,1087.05
2013-03-06,1082.65
2013-03-07,1087.1
2013-03-08,1090.65
2013-03-11,1094.75
2013-03-12,1095.4
2013-03-13,1097.45
2013-03-14,1109.25
2013-03-15,1110.7
2013-03-18,1114.65
2013-03-19,1111.13
2013-03-20,1116.53
2013-03-21,1116.05
2013-03-22,1119.22
2013-03-25,1110.8
2013-03-26,1105.25
2013-03-27,1111.57
2013-03-28,1112.65
2013-03-29,1111.3
2013-04-01,1114.68
2013-04-02,1118.05
2013-04-03,1117.55
2013-04-04,1123.68
2013-04-05,1131.65
2013-04-08,1140.13
2013-04-09,1139.3
2013-04-10,1136.4
2013-04-11,1129.18
2013-04-12,1129.15
2013-04-15,1120.5
2013-04-16,1115.18
2013-04-17,1118.48
2013-04-18,1123.9
2013-04-19,1116.2
2013-04-22,1118.95
2013-04-23,1120.85
2013-04-24,1117.68
2013-04-25,1112.15
2013-04-26,1111.9
2013-04-29,1107.25
2013-04-30,1101.1
2013-05-01,1101.95
2013-05-02,1101.53
2013-05-03,1097.5
2013-05-06,1094.45
2013-05-07,1091.65
2013-05-08,1086.8
2013-05-09,1091.28
2013-05-10,1106.33
2013-05-13,1111.4
2013-05-14,1106.55
2013-05-15,1114.68
2013-05-16,1116.5
2013-05-20,1116.68
2013-05-21,1110.7
2013-05-22,1113.9
2013-05-23,1128.55
2013-05-24,1127.13
2013-05-27,1122.45
2013-05-28,1126.78
2013-05-29,1132.95
2013-05-30,1127.45
2013-05-31,1130.9
2013-06-03,1128.18
2013-06-04,1122.3
2013-06-05,1116.03
2013-06-07,1116.85
2013-06-10,1127.4
2013-06-11,1133.95
2013-06-12,1133.65
2013-06-13,1134.5
2013-06-14,1126.4
2013-06-17,1126.23
2013-06-18,1131
2013-06-19,1130.7
2013-06-20,1145.57
2013-06-21,1153.75
2013-06-24,1161.28
2013-06-25,1159.57
2013-06-26,1154.4
2013-06-27,1149.68
2013-06-28,1142.05
2013-07-01,1132.3
2013-07-02,1134.05
2013-07-03,1143.7
2013-07-04,1138.5
2013-07-05,1142.45
2013-07-08,1152.17
2013-07-09,1141.73
2013-07-10,1135.93
2013-07-11,1122.33
2013-07-12,1124.6
2013-07-15,1121.95
2013-07-16,1118.18
2013-07-17,1121.57
2013-07-18,1126.22
2013-07-19,1121.65
2013-07-22,1118.7
2013-07-23,1117.15
2013-07-24,1112.75
2013-07-25,1116.1
2013-07-26,1111.43
2013-07-29,1110.75
2013-07-30,1113.77
2013-07-31,1122.95
2013-08-01,1123.47
2013-08-02,1123.75
2013-08-05,1113.88
2013-08-06,1115.48
2013-08-07,1118.52
2013-08-08,1113
2013-08-09,1112.3
2013-08-12,1113.55
2013-08-13,1115.03
2013-08-14,1118.73
2013-08-16,1113.7
2013-08-19,1115.72
2013-08-20,1120.82
2013-08-21,1117.3
2013-08-22,1122.8
2013-08-23,1117.03
2013-08-26,1112.65
2013-08-27,1116.3
2013-08-28,1115.3
2013-08-29,1109.75
2013-08-30,1110.23
2013-09-02,1100.6
2013-09-03,1097.88
2013-09-04,1094.55
2013-09-05,1098.3
2013-09-06,1093.05
2013-09-09,1086.85
2013-09-10,1084.13
2013-09-11,1086.52
2013-09-12,1085.05
2013-09-13,1086.9
2013-09-16,1082.2
2013-09-17,1084.15
2013-09-23,1073.38
2013-09-24,1072.4
2013-09-25,1077.25
2013-09-26,1075.07
2013-09-27,1073.88
2013-09-30,1074.57
2013-10-01,1073.55
2013-10-02,1074.05
2013-10-04,1069.88
2013-10-07,1071.45
2013-10-08,1073.75
2013-10-10,1073.5
2013-10-11,1071.43
2013-10-14,1071.5
2013-10-15,1066.77
2013-10-16,1065.68
2013-10-17,1063.63
2013-10-18,1060.85
2013-10-21,1062.3
2013-10-22,1060.77
2013-10-23,1056.03
2013-10-24,1061
2013-10-25,1062
2013-10-28,1061.03
2013-10-29,1060.55
2013-10-30,1060.1
2013-10-31,1060.75
2013-11-01,1060.8
2013-11-04,1062.88
2013-11-05,1061.15
2013-11-06,1060.9
2013-11-07,1061.45
2013-11-08,1064.88
2013-11-11,1072.5
2013-11-12,1071.38
2013-11-13,1072.42
2013-11-14,1067.85
2013-11-15,1063.5
2013-11-18,1057.9
2013-11-19,1055.82
2013-11-20,1057.9
2013-11-21,1062.75
2013-11-22,1060.3
2013-11-25,1061.97
2013-11-26,1059.8
2013-11-27,1061.05
2013-11-28,1061.28
2013-11-29,1058.18
2013-12-02,1057.13
2013-12-03,1061.15
2013-12-04,1060.35
2013-12-05,1059.52
2013-12-06,1057.85
2013-12-09,1052.88
2013-12-10,1052.2
2013-12-11,1052.23
2013-12-12,1051.05
2013-12-13,1052.7
2013-12-16,1051.53
2013-12-17,1051.05
2013-12-18,1051.25
2013-12-19,1059.72
2013-12-20,1061.35
2013-12-23,1060.75
2013-12-24,1059.3
2013-12-26,1059.17
2013-12-27,1054.35
2013-12-30,1055.45
2014-01-02,1050.32
2014-01-03,1055.25
2014-01-06,1065.3
2014-01-07,1068.35
2014-01-08,1064.63
2014-01-09,1062.68
2014-01-10,1061.35
2014-01-13,1056.8
2014-01-14,1059.15
2014-01-15,1062.6
2014-01-16,1063.35
2014-01-17,1059.65
2014-01-20,1063.55
2014-01-21,1065.3
2014-01-22,1067.13
2014-01-23,1073.85
2014-01-24,1080.38
2014-01-27,1083.65
2014-01-28,1081.15
2014-01-29,1070.3
2014-02-03,1084.45
2014-02-04,1083.8
2014-02-05,1076.85
2014-02-06,1078.98
2014-02-07,1074.32
2014-02-10,1071.23
2014-02-11,1070.85
2014-02-12,1062.7
2014-02-13,1066.7
2014-02-14,1063.48
2014-02-17,1060.55
2014-02-18,1066.25
2014-02-19,1065.63
2014-02-20,1072.15
2014-02-21,1072.05
2014-02-24,1074.55
2014-02-25,1072.85
2014-02-26,1065.25
2014-02-27,1069
2014-02-28,1067.4
2014-03-03,1070
2014-03-04,1073.53
2014-03-05,1070.9
2014-03-06,1064.1
2014-03-07,1060.75
2014-03-10,1066.47
2014-03-11,1065.05
2014-03-12,1070.45
2014-03-13,1069.23
2014-03-14,1072.82
2014-03-17,1067.4
2014-03-18,1069.2
2014-03-19,1070.1
2014-03-20,1076.08
2014-03-21,1080.3
2014-03-24,1077.7
2014-03-25,1079.3
2014-03-26,1075.02
2014-03-27,1071.48
2014-03-28,1069.2
2014-03-31,1064.55
2014-04-01,1058.7
2014-04-02,1056.68
2014-04-03,1057.85
2014-04-04,1053.57
2014-04-07,1055.43
2014-04-08,1052.27
2014-04-09,1041.3
2014-04-10,1040.05
2014-04-11,1034.88
2014-04-14,1038.93
2014-04-15,1040.65
2014-04-16,1037.65
2014-04-17,1038.82
2014-04-18,1037.45
2014-04-21,1039.08
2014-04-22,1037.7
2014-04-23,1039.7
2014-04-24,1039.2
2014-04-25,1041.5
2014-04-28,1035.18
2014-04-29,1030.55
2014-04-30,1033.25
2014-05-02,1030.3
2014-05-07,1022.65
2014-05-08,1022.75
2014-05-09,1024.45
2014-05-12,1024.45
2014-05-13,1022.1
2014-05-14,1027.8
2014-05-15,1025.25
2014-05-16,1024.13
2014-05-19,1022.03
2014-05-20,1025.32
2014-05-21,1026.98
2014-05-22,1024.2
2014-05-23,1024.67
2014-05-26,1023.93
2014-05-27,1023.17
2014-05-28,1021.45
2014-05-29,1020.5
2014-05-30,1020.22
2014-06-02,1023.85
2014-06-03,1023.15
2014-06-04,1023.1
2014-06-05,1020.45
2014-06-06,1020.45
2014-06-09,1016.5
2014-06-10,1017.15
2014-06-11,1015.8
2014-06-12,1017.6
2014-06-13,1017.85
2014-06-16,1019.9
2014-06-17,1021.85
2014-06-18,1022.45
2014-06-19,1018.75
2014-06-20,1020.65
2014-06-23,1018.55
2014-06-24,1018.4
2014-06-25,1020.95
2014-06-26,1016.3
2014-06-27,1013.55
2014-06-30,1011.85
2014-07-01,1011.6
2014-07-02,1009.2
2014-07-03,1008.55
2014-07-04,1008.9
2014-07-07,1010.65
2014-07-08,1011.85
2014-07-09,1012.15
2014-07-10,1013.45
2014-07-11,1018.85
2014-07-14,1018.33
2014-07-15,1027.35
2014-07-16,1032.05
2014-07-17,1029.2
2014-07-18,1029.3
2014-07-21,1026.9
2014-07-22,1024.4
2014-07-23,1023.75
2014-07-24,1028.7
2014-07-25,1026.05
2014-07-28,1026.3
2014-07-29,1024.4
2014-07-30,1024.3
2014-07-31,1027.75
2014-08-01,1037.05
2014-08-04,1033.55
2014-08-05,1028.25
2014-08-06,1033.65
2014-08-07,1037.5
2014-08-08,1035.9
2014-08-11,1030.65
2014-08-12,1026.6
2014-08-13,1029.4
2014-08-14,1021
2014-08-15,1021.15
2014-08-18,1017.8
2014-08-19,1017.4
2014-08-20,1022.75
2014-08-21,1023.7
2014-08-22,1017.75
2014-08-25,1020.15
2014-08-26,1016.95
2014-08-27,1014.25
2014-08-28,1014.5
2014-08-29,1013.95
2014-09-01,1013.2
2014-09-02,1018.25
2014-09-03,1019.75
2014-09-04,1019
2014-09-05,1024.2
2014-09-11,1035.95
2014-09-12,1035.35
2014-09-15,1037.95
2014-09-16,1036.75
2014-09-17,1034.85
2014-09-18,1043.35
2014-09-19,1044.6
2014-09-22,1040.8
2014-09-23,1040.05
2014-09-24,1039.95
2014-09-25,1042.65
2014-09-26,1044.3
2014-09-29,1053.8
2014-09-30,1055.15
2014-10-01,1062.65
2014-10-02,1061.4
2014-10-03,1061.5
2014-10-06,1068.95
2014-10-07,1066.05
2014-10-08,1074.15
2014-10-09,1074.2
2014-10-10,1070.45
2014-10-13,1067.85
2014-10-14,1064.55
2014-10-15,1062.9
2014-10-16,1061.6
2014-10-17,1065.75
2014-10-20,1059.75
2014-10-21,1054.7
2014-10-22,1051.4
2014-10-23,1056.1
2014-10-24,1057.5
2014-10-27,1052.25
2014-10-28,1049.6
2014-10-29,1047.3
2014-10-30,1055.6
2014-10-31,1068.45
2014-11-03,1072.65
2014-11-04,1076.6
2014-11-05,1083.5
2014-11-06,1083.8
2014-11-07,1093.35
2014-11-10,1085
2014-11-11,1091.7
2014-11-12,1096.05
2014-11-13,1096.65
2014-11-14,1100.75
2014-11-17,1093.95
2014-11-18,1099.15
2014-11-19,1106.35
2014-11-20,1115.15
2014-11-21,1113.7
2014-11-24,1112.45
2014-11-25,1109.2
2014-11-26,1106.6
2014-11-27,1098.35
2014-11-28,1108.05
2014-12-01,1113.6
2014-12-02,1106.75
2014-12-03,1112.85
2014-12-04,1115.4
2014-12-05,1114
2014-12-08,1117.55
2014-12-09,1107.8
2014-12-10,1102.4
2014-12-11,1100.85
2014-12-12,1103.2
2014-12-15,1099.2
2014-12-16,1086.65
2014-12-17,1094.8
2014-12-18,1102.3
2014-12-19,1101.9
2014-12-22,1096.25
2014-12-23,1102.75
2014-12-24,1102.8
2014-12-25,1102.55
2014-12-26,1098.65
2014-12-29,1097.7
2014-12-30,1099.05
2014-12-31,1099.15
2015-01-01,1099.15
2015-01-02,1103.45
2015-01-05,1109.7
2015-01-06,1098.7
2015-01-07,1099.93
2015-01-08,1096.85
2015-01-09,1089.73
2015-01-12,1081.45
2015-01-13,1083.45
2015-01-14,1082.1
2015-01-15,1083.25
2015-01-16,1077.25
2015-01-19,1077.95
2015-01-20,1088.3
2015-01-21,1083.3
2015-01-22,1085
2015-01-23,1084.1
2015-01-26,1080.75
2015-01-27,1079.75
2015-01-28,1084.45
2015-01-29,1093.9
2015-01-30,1093.6
2015-02-02,1103.2
2015-02-03,1097.4
2015-02-04,1084.55
2015-02-05,1091.4
2015-02-06,1089.8
2015-02-09,1094.75
2015-02-10,1089.65
2015-02-11,1097.6
2015-02-12,1110.5
2015-02-13,1096.9
2015-02-16,1102.2
2015-02-17,1102
2015-02-18,1101.85
2015-02-19,1101.85
2015-02-20,1101.85
2015-02-23,1108.7
2015-02-24,1109.85
2015-02-25,1099.05
2015-02-26,1097.3
2015-02-27,1098.3
2015-03-02,1100.85
2015-03-03,1096.3
2015-03-04,1097.75
2015-03-05,1101
2015-03-06,1098.85
2015-03-09,1112.15
2015-03-10,1122.65
2015-03-11,1126.4
2015-03-12,1126.4
2015-03-13,1128.43
2015-03-16,1131.65
2015-03-17,1128.9
2015-03-18,1129.85
2015-03-19,1117.2
2015-03-20,1122.95
2015-03-23,1114.55
2015-03-24,1104.75
2015-03-25,1100.85
2015-03-26,1107.75
2015-03-27,1103.35
2015-03-30,1104.95
2015-03-31,1109.6
2015-04-01,1102.25
2015-04-02,1095.55
2015-04-03,1093
2015-04-06,1085.05
2015-04-07,1088.45
2015-04-08,1090.95
2015-04-09,1092.35
2015-04-10,1092.65
2015-04-13,1098.4
2015-04-14,1094.15
2015-04-15,1096.85
2015-04-16,1088.7
2015-04-17,1083.75
2015-04-20,1079.25
2015-04-21,1083.35
2015-04-22,1079.6
2015-04-23,1082.15
2015-04-24,1079.45
2015-04-27,1073
2015-04-28,1070
2015-04-29,1068.55
2015-04-30,1072.35
2015-05-01,1072.4
2015-05-04,1079
2015-05-05,1079.15
2015-05-06,1080.2
2015-05-07,1089.6
2015-05-08,1088.4
2015-05-11,1091.35
2015-05-12,1095.75
2015-05-13,1099.68
2015-05-14,1090.4
2015-05-15,1085.65
2015-05-18,1085.55
2015-05-19,1088.1
2015-05-20,1096
2015-05-21,1094
2015-05-22,1090.1
2015-05-25,1090.1
2015-05-26,1101.05
2015-05-27,1105.65
2015-05-28,1106
2015-05-29,1108.25
2015-06-01,1110.3
2015-06-02,1112.4
2015-06-03,1104.65
2015-06-04,1113.75
2015-06-05,1111.15
2015-06-08,1123.25
2015-06-09,1118.9
2015-06-10,1108.05
2015-06-11,1108.65
2015-06-12,1114.65
2015-06-15,1117.3
2015-06-16,1118.45
2015-06-17,1117.65
2015-06-18,1107.15
2015-06-19,1107.05
2015-06-22,1098.9
2015-06-23,1104.7
2015-06-24,1108.45
2015-06-25,1110.15
2015-06-26,1116.45
2015-06-29,1125.25
2015-06-30,1115.4
2015-07-01,1117.6
2015-07-02,1124.95
2015-07-03,1122.95
2015-07-06,1126.45
2015-07-07,1130.2
2015-07-08,1136.7
2015-07-09,1133.85
2015-07-10,1129.55
2015-07-13,1130.5
2015-07-14,1142.3
2015-07-15,1143.55
2015-07-16,1149.25
2015-07-17,1147.52
2015-07-20,1152.1
2015-07-21,1158.2
2015-07-22,1153.55
2015-07-23,1164.8
2015-07-24,1167.85
2015-07-27,1167.05
2015-07-28,1164.75
2015-07-29,1158.65
2015-07-30,1168.2
2015-07-31,1170.2
2015-08-03,1165.9
2015-08-04,1165.4
2015-08-05,1173.55
2015-08-06,1166.1
2015-08-07,1167.4
2015-08-10,1163.1
2015-08-11,1178.9
2015-08-12,1190.45
2015-08-13,1173.8
2015-08-14,1174.2
2015-08-17,1182.95
2015-08-18,1185.1
2015-08-19,1185.25
2015-08-20,1185.15
2015-08-21,1194.8
2015-08-24,1198.95
2015-08-25,1195.45
2015-08-26,1185.9
2015-08-27,1185.2
2015-08-28,1173.75
