Date,LUATTRUU Index
2006-07-21,1405.28
2006-07-24,1405.63
2006-07-25,1404.28
2006-07-26,1406.57
2006-07-27,1406.58
2006-07-28,1410.84
2006-07-31,1411.74
2006-08-01,1412.07
2006-08-02,1413.52
2006-08-03,1414.02
2006-08-04,1418.08
2006-08-07,1417.15
2006-08-08,1417.53
2006-08-09,1416.87
2006-08-10,1416.47
2006-08-11,1413.99
2006-08-14,1412.21
2006-08-15,1417.22
2006-08-16,1421.49
2006-08-17,1421.46
2006-08-18,1423.72
2006-08-21,1425.11
2006-08-22,1425.69
2006-08-23,1425.65
2006-08-24,1426.22
2006-08-25,1427.4
2006-08-28,1427.41
2006-08-29,1428.14
2006-08-30,1429.73
2006-08-31,1432.46
2006-09-01,1433.25
2006-09-05,1430.48
2006-09-06,1429.17
2006-09-07,1429.97
2006-09-08,1431.76
2006-09-11,1430.29
2006-09-12,1432.54
2006-09-13,1433.38
2006-09-14,1431.6
2006-09-15,1431.1
2006-09-18,1430.59
2006-09-19,1436.18
2006-09-20,1436.72
2006-09-21,1442.76
2006-09-22,1446.4
2006-09-25,1449.68
2006-09-26,1448.08
2006-09-27,1447.63
2006-09-28,1445.9
2006-09-29,1445.76
2006-10-02,1447.3
2006-10-03,1447.7
2006-10-04,1451.5
2006-10-05,1448.23
2006-10-06,1441.94
2006-10-10,1438.84
2006-10-11,1436.25
2006-10-12,1436.96
2006-10-13,1435.27
2006-10-16,1437.06
2006-10-17,1438.14
2006-10-18,1439
2006-10-19,1437.98
2006-10-20,1438.15
2006-10-23,1435.65
2006-10-24,1435.82
2006-10-25,1439.41
2006-10-26,1443.68
2006-10-27,1447.18
2006-10-30,1447.93
2006-10-31,1453.1
2006-11-01,1456.58
2006-11-02,1454.39
2006-11-03,1446
2006-11-06,1447.1
2006-11-07,1450.62
2006-11-08,1452.77
2006-11-09,1453.03
2006-11-10,1455.67
2006-11-13,1454.88
2006-11-14,1457.73
2006-11-15,1454.14
2006-11-16,1451.45
2006-11-17,1455.68
2006-11-20,1456.84
2006-11-21,1458.2
2006-11-22,1459.03
2006-11-24,1460.85
2006-11-27,1462.25
2006-11-28,1464.5
2006-11-29,1463.55
2006-11-30,1468.28
2006-12-01,1471.41
2006-12-04,1471.82
2006-12-05,1471.48
2006-12-06,1468.52
2006-12-07,1468.44
2006-12-08,1463.29
2006-12-11,1466.14
2006-12-12,1468.62
2006-12-13,1462.35
2006-12-14,1460.95
2006-12-15,1461.15
2006-12-18,1461.92
2006-12-19,1461.58
2006-12-20,1461.8
2006-12-21,1465.27
2006-12-22,1460.27
2006-12-26,1462.4
2006-12-27,1458.7
2006-12-28,1456.29
2006-12-29,1456.21
2007-01-02,1457.99
2007-01-03,1459.85
2007-01-04,1463.36
2007-01-05,1461.42
2007-01-08,1461.31
2007-01-09,1461.51
2007-01-10,1460.04
2007-01-11,1456.2
2007-01-12,1453.97
2007-01-16,1456.1
2007-01-17,1453.59
2007-01-18,1456
2007-01-19,1454.8
2007-01-22,1456.22
2007-01-23,1453.47
2007-01-24,1453.38
2007-01-25,1449.7
2007-01-26,1449.06
2007-01-29,1448.81
2007-01-30,1449.96
2007-01-31,1453.89
2007-02-01,1453.05
2007-02-02,1453.86
2007-02-05,1455.74
2007-02-06,1458.81
2007-02-07,1460.5
2007-02-08,1461.18
2007-02-09,1457.75
2007-02-12,1457.03
2007-02-13,1456.37
2007-02-14,1462.24
2007-02-15,1464.31
2007-02-16,1465.34
2007-02-20,1467.02
2007-02-21,1466.17
2007-02-22,1463.51
2007-02-23,1467.4
2007-02-26,1471.39
2007-02-27,1480.55
2007-02-28,1478
2007-03-01,1478.06
2007-03-02,1481.15
2007-03-05,1481.61
2007-03-06,1480.87
2007-03-07,1483.18
2007-03-08,1482.69
2007-03-09,1476.58
2007-03-12,1479.74
2007-03-13,1484.53
2007-03-14,1482.79
2007-03-15,1482.05
2007-03-16,1481.55
2007-03-19,1480.22
2007-03-20,1481.88
2007-03-21,1484.79
2007-03-22,1479.55
2007-03-23,1478.09
2007-03-26,1480.26
2007-03-27,1479.08
2007-03-28,1478.85
2007-03-29,1477.99
2007-03-30,1477.28
2007-04-02,1477.81
2007-04-03,1476.42
2007-04-04,1477.58
2007-04-05,1476.14
2007-04-09,1471.54
2007-04-10,1473.33
2007-04-11,1472.63
2007-04-12,1472.79
2007-04-13,1471.22
2007-04-16,1473.63
2007-04-17,1477.6
2007-04-18,1480.24
2007-04-19,1479.75
2007-04-20,1479.74
2007-04-23,1481.79
2007-04-24,1483.92
2007-04-25,1482.38
2007-04-26,1479.56
2007-04-27,1478.97
2007-04-30,1484.89
2007-05-01,1484.16
2007-05-02,1483.93
2007-05-03,1481.71
2007-05-04,1484.51
2007-05-07,1485.37
2007-05-08,1485.46
2007-05-09,1482.41
2007-05-10,1484.37
2007-05-11,1482.86
2007-05-14,1482.14
2007-05-15,1480.85
2007-05-16,1481.39
2007-05-17,1478.26
2007-05-18,1475.19
2007-05-21,1476.86
2007-05-22,1474.13
2007-05-23,1472.54
2007-05-24,1472.83
2007-05-25,1472.66
2007-05-29,1471.9
2007-05-30,1472.13
2007-05-31,1471.56
2007-06-01,1467.38
2007-06-04,1469.93
2007-06-05,1466.89
2007-06-06,1467.6
2007-06-07,1459.8
2007-06-08,1459.07
2007-06-11,1458.8
2007-06-12,1451.77
2007-06-13,1455.05
2007-06-14,1453.86
2007-06-15,1457.29
2007-06-18,1459.58
2007-06-19,1463.87
2007-06-20,1461.35
2007-06-21,1459.27
2007-06-22,1461.74
2007-06-25,1466.72
2007-06-26,1465.08
2007-06-27,1467.51
2007-06-28,1464.46
2007-06-29,1470.92
2007-07-02,1473.52
2007-07-03,1470.22
2007-07-05,1464.12
2007-07-06,1461.22
2007-07-09,1464.11
2007-07-10,1472.8
2007-07-11,1470.33
2007-07-12,1467.6
2007-07-13,1468.55
2007-07-16,1473.77
2007-07-17,1471.23
2007-07-18,1476.35
2007-07-19,1475.21
2007-07-20,1480.25
2007-07-23,1480.26
2007-07-24,1481.77
2007-07-25,1484.81
2007-07-26,1494.46
2007-07-27,1493.7
2007-07-30,1492.88
2007-07-31,1495.31
2007-08-01,1495.89
2007-08-02,1496.22
2007-08-03,1500.62
2007-08-06,1498.47
2007-08-07,1497.58
2007-08-08,1489.39
2007-08-09,1494.2
2007-08-10,1495.59
2007-08-13,1496.37
2007-08-14,1500.05
2007-08-15,1502.2
2007-08-16,1511.69
2007-08-17,1506.9
2007-08-20,1510.58
2007-08-21,1514.19
2007-08-22,1511.54
2007-08-23,1511.54
2007-08-24,1509.7
2007-08-27,1512.93
2007-08-28,1518.56
2007-08-29,1516.93
2007-08-30,1521.53
2007-08-31,1518.75
2007-09-04,1519.22
2007-09-05,1526.41
2007-09-06,1524.22
2007-09-07,1535.13
2007-09-10,1539.25
2007-09-11,1536.17
2007-09-12,1533.35
2007-09-13,1527.72
2007-09-14,1529.29
2007-09-17,1529.3
2007-09-18,1529.86
2007-09-19,1526.9
2007-09-20,1517.06
2007-09-21,1520.2
2007-09-24,1521.5
2007-09-25,1522.77
2007-09-26,1522.95
2007-09-27,1526.67
2007-09-28,1526.94
2007-10-01,1527.9
2007-10-02,1530.33
2007-10-03,1529.09
2007-10-04,1530.62
2007-10-05,1521.96
2007-10-09,1521.7
2007-10-10,1521.71
2007-10-11,1520.98
2007-10-12,1518.58
2007-10-15,1520.15
2007-10-16,1522.01
2007-10-17,1531.26
2007-10-18,1535.04
2007-10-19,1542.77
2007-10-22,1543.57
2007-10-23,1543.09
2007-10-24,1548.92
2007-10-25,1547.57
2007-10-26,1545.5
2007-10-29,1546.27
2007-10-30,1545.92
2007-10-31,1538.95
2007-11-01,1548.22
2007-11-02,1554.73
2007-11-05,1553.35
2007-11-06,1550.85
2007-11-07,1553.5
2007-11-08,1558.13
2007-11-09,1562.13
2007-11-13,1559.61
2007-11-14,1558.97
2007-11-15,1568.32
2007-11-16,1569.42
2007-11-19,1576.01
2007-11-20,1577.5
2007-11-21,1581.14
2007-11-23,1581.71
2007-11-26,1594.97
2007-11-27,1587.35
2007-11-28,1581.34
2007-11-29,1587.66
2007-11-30,1586.18
2007-12-03,1593.52
2007-12-04,1594.36
2007-12-05,1592.85
2007-12-06,1585.53
2007-12-07,1575.91
2007-12-10,1574.08
2007-12-11,1587.38
2007-12-12,1580.34
2007-12-13,1573.58
2007-12-14,1568.32
2007-12-17,1572.45
2007-12-18,1578.74
2007-12-19,1582.48
2007-12-20,1586.91
2007-12-21,1575.95
2007-12-24,1572.65
2007-12-26,1567.51
2007-12-27,1573.81
2007-12-28,1582.17
2007-12-31,1587.45
2008-01-02,1599.7
2008-01-03,1599.63
2008-01-04,1604.45
2008-01-07,1606.11
2008-01-08,1605.75
2008-01-09,1610.17
2008-01-10,1603.01
2008-01-11,1609.62
2008-01-14,1611.4
2008-01-15,1617.85
2008-01-16,1617.35
2008-01-17,1623.52
2008-01-18,1623.8
2008-01-22,1638.32
2008-01-23,1642.98
2008-01-24,1625.15
2008-01-25,1630.04
2008-01-28,1630.7
2008-01-29,1625.59
2008-01-30,1620.01
2008-01-31,1627.75
2008-02-01,1632.25
2008-02-04,1629.88
2008-02-05,1635.71
2008-02-06,1634.06
2008-02-07,1625.49
2008-02-08,1631.32
2008-02-11,1634.88
2008-02-12,1630.11
2008-02-13,1629.91
2008-02-14,1621.73
2008-02-15,1624.17
2008-02-19,1616.85
2008-02-20,1613.5
2008-02-21,1624.56
2008-02-22,1624.11
2008-02-25,1615.51
2008-02-26,1618.59
2008-02-27,1620.17
2008-02-28,1630.74
2008-02-29,1646.3
2008-03-03,1646.94
2008-03-04,1644.15
2008-03-05,1635.84
2008-03-06,1641.34
2008-03-07,1646.27
2008-03-10,1654.73
2008-03-11,1640.2
2008-03-12,1650.74
2008-03-13,1648.59
2008-03-14,1660.72
2008-03-17,1669.27
2008-03-18,1658.09
2008-03-19,1665.78
2008-03-20,1668.21
2008-03-24,1651.14
2008-03-25,1652.52
2008-03-26,1653.07
2008-03-27,1650.02
2008-03-28,1653.95
2008-03-31,1657.72
2008-04-01,1647.22
2008-04-02,1643.31
2008-04-03,1642.44
2008-04-04,1651.29
2008-04-07,1644.79
2008-04-08,1645.31
2008-04-09,1654.07
2008-04-10,1649.18
2008-04-11,1654.53
2008-04-14,1652.72
2008-04-15,1646.85
2008-04-16,1636.18
2008-04-17,1632.11
2008-04-18,1629.77
2008-04-21,1632.96
2008-04-22,1632
2008-04-23,1631.48
2008-04-24,1622.67
2008-04-25,1619.54
2008-04-28,1622.89
2008-04-29,1624.25
2008-04-30,1629.23
2008-05-01,1629.09
2008-05-02,1621.77
2008-05-05,1622.63
2008-05-06,1619.89
2008-05-07,1622.59
2008-05-08,1629.37
2008-05-09,1632.24
2008-05-12,1631.52
2008-05-13,1619.75
2008-05-14,1616.52
2008-05-15,1623.87
2008-05-16,1623.54
2008-05-19,1625.64
2008-05-20,1631.22
2008-05-21,1627.12
2008-05-22,1618.56
2008-05-23,1625.82
2008-05-27,1618.9
2008-05-28,1611.94
2008-05-29,1606.71
2008-05-30,1610.21
2008-06-02,1617.12
2008-06-03,1623.91
2008-06-04,1620.69
2008-06-05,1614.69
2008-06-06,1621.92
2008-06-09,1614.36
2008-06-10,1604.5
2008-06-11,1607.56
2008-06-12,1596.8
2008-06-13,1592.94
2008-06-16,1594.9
2008-06-17,1597.38
2008-06-18,1603.67
2008-06-19,1599.27
2008-06-20,1605.69
2008-06-23,1603.07
2008-06-24,1609.24
2008-06-25,1609.3
2008-06-26,1617.88
2008-06-27,1621.51
2008-06-30,1622.86
2008-07-01,1622.35
2008-07-02,1626.11
2008-07-03,1626.34
2008-07-07,1630.65
2008-07-08,1634.31
2008-07-09,1637.96
2008-07-10,1639
2008-07-11,1627.24
2008-07-14,1634.05
2008-07-15,1637.44
2008-07-16,1630.72
2008-07-17,1622.21
2008-07-18,1618.82
2008-07-21,1619.87
2008-07-22,1617.16
2008-07-23,1612.46
2008-07-24,1624.02
2008-07-25,1616.96
2008-07-28,1625.83
2008-07-29,1623.88
2008-07-30,1623.32
2008-07-31,1629.72
2008-08-01,1632.42
2008-08-04,1631.15
2008-08-05,1628.99
2008-08-06,1625.69
2008-08-07,1636.85
2008-08-08,1635.04
2008-08-11,1630.99
2008-08-12,1638.65
2008-08-13,1635.8
2008-08-14,1640.54
2008-08-15,1643.96
2008-08-18,1647.77
2008-08-19,1646.65
2008-08-20,1650.64
2008-08-21,1647.19
2008-08-22,1644.41
2008-08-25,1651.48
2008-08-26,1651.52
2008-08-27,1653.28
2008-08-28,1651.54
2008-08-29,1650.08
2008-09-02,1657.15
2008-09-03,1661.14
2008-09-04,1665.32
2008-09-05,1663.5
2008-09-08,1662.68
2008-09-09,1669.18
2008-09-10,1666.14
2008-09-11,1668.31
2008-09-12,1660.21
2008-09-15,1685
2008-09-16,1682.89
2008-09-17,1692.07
2008-09-18,1690.83
2008-09-19,1658.61
2008-09-22,1654.85
2008-09-23,1654.62
2008-09-24,1662.32
2008-09-25,1654.52
2008-09-26,1658.98
2008-09-29,1680.08
2008-09-30,1660.18
2008-10-01,1667.89
2008-10-02,1679.2
2008-10-03,1679.89
2008-10-06,1700.65
2008-10-07,1693.1
2008-10-08,1676.11
2008-10-09,1665.96
2008-10-10,1667.66
2008-10-14,1654.58
2008-10-15,1656.37
2008-10-16,1660.46
2008-10-17,1656.96
2008-10-20,1659.83
2008-10-21,1673.57
2008-10-22,1679.07
2008-10-23,1686.38
2008-10-24,1676.57
2008-10-27,1674.73
2008-10-28,1668.75
2008-10-29,1665.4
2008-10-30,1661.52
2008-10-31,1658.35
2008-11-03,1665.53
2008-11-04,1676.81
2008-11-05,1681.87
2008-11-06,1682.11
2008-11-07,1677.15
2008-11-10,1682.46
2008-11-12,1690.31
2008-11-13,1685.34
2008-11-14,1691.32
2008-11-17,1695.83
2008-11-18,1705.47
2008-11-19,1715.91
2008-11-20,1734.09
2008-11-21,1731.83
2008-11-24,1719.28
2008-11-25,1734.67
2008-11-26,1740.26
2008-11-28,1746.36
2008-12-01,1766.36
2008-12-02,1769.35
2008-12-03,1772.44
2008-12-04,1781.06
2008-12-05,1771.57
2008-12-08,1767.48
2008-12-09,1775.32
2008-12-10,1773.66
2008-12-11,1778.84
2008-12-12,1781.9
2008-12-15,1787.05
2008-12-16,1801.48
2008-12-17,1811.98
2008-12-18,1822.67
2008-12-19,1817.32
2008-12-22,1814.63
2008-12-23,1813.13
2008-12-24,1810.55
2008-12-26,1814.78
2008-12-29,1817.73
2008-12-30,1819.12
2008-12-31,1805.52
2009-01-02,1790.07
2009-01-05,1784.01
2009-01-06,1782.41
2009-01-07,1783.96
2009-01-08,1787.56
2009-01-09,1790.32
2009-01-12,1798.94
2009-01-13,1798.31
2009-01-14,1806.75
2009-01-15,1807.04
2009-01-16,1799.94
2009-01-20,1796.95
2009-01-21,1779.81
2009-01-22,1774.74
2009-01-23,1770.78
2009-01-26,1768.15
2009-01-27,1778.65
2009-01-28,1766.14
2009-01-29,1754.98
2009-01-30,1752.87
2009-02-02,1764.27
2009-02-03,1753.61
2009-02-04,1749.14
2009-02-05,1751.57
2009-02-06,1745.99
2009-02-09,1743.57
2009-02-10,1759.51
2009-02-11,1764.12
2009-02-12,1767.59
2009-02-13,1752.37
2009-02-17,1770.5
2009-02-18,1763.4
2009-02-19,1752.39
2009-02-20,1760.27
2009-02-23,1760.32
2009-02-24,1758.85
2009-02-25,1747.53
2009-02-26,1745.53
2009-02-27,1743.65
2009-03-02,1755.04
2009-03-03,1752
2009-03-04,1746.53
2009-03-05,1762.86
2009-03-06,1761.31
2009-03-09,1755.72
2009-03-10,1747.45
2009-03-11,1752.67
2009-03-12,1756.01
2009-03-13,1756.9
2009-03-16,1751.88
2009-03-17,1747.35
2009-03-18,1784.33
2009-03-19,1780.14
2009-03-20,1778.6
2009-03-23,1775.91
2009-03-24,1777.72
2009-03-25,1768.82
2009-03-26,1774.06
2009-03-27,1773.22
2009-03-30,1777.83
2009-03-31,1781.64
2009-04-01,1785.39
2009-04-02,1776.83
2009-04-03,1763.06
2009-04-06,1760.53
2009-04-07,1763.77
2009-04-08,1768.21
2009-04-09,1761.49
2009-04-13,1769.81
2009-04-14,1774.26
2009-04-15,1775.9
2009-04-16,1769.91
2009-04-17,1760.76
2009-04-20,1769.34
2009-04-21,1764.14
2009-04-22,1758.57
2009-04-23,1761.65
2009-04-24,1756.2
2009-04-27,1763.24
2009-04-28,1755.68
2009-04-29,1749.97
2009-04-30,1749.14
2009-05-01,1746.58
2009-05-04,1747.95
2009-05-05,1747.84
2009-05-06,1747.94
2009-05-07,1737.95
2009-05-08,1738.15
2009-05-11,1747.94
2009-05-12,1749.18
2009-05-13,1754.8
2009-05-14,1755.42
2009-05-15,1753.9
2009-05-18,1746.59
2009-05-19,1744.81
2009-05-20,1749.79
2009-05-21,1739.16
2009-05-22,1732.66
2009-05-26,1728.9
2009-05-27,1716.58
2009-05-28,1717.54
2009-05-29,1731.49
2009-06-01,1713.96
2009-06-02,1718.42
2009-06-03,1724.46
2009-06-04,1713.05
2009-06-05,1696.43
2009-06-08,1693.9
2009-06-09,1697.76
2009-06-10,1692.01
2009-06-11,1697.74
2009-06-12,1702.94
2009-06-15,1709.21
2009-06-16,1712.39
2009-06-17,1715.33
2009-06-18,1701.27
2009-06-19,1705.61
2009-06-22,1714.56
2009-06-23,1718.28
2009-06-24,1714.85
2009-06-25,1725.57
2009-06-26,1728.87
2009-06-29,1729.54
2009-06-30,1727.82
2009-07-01,1728.17
2009-07-02,1733.62
2009-07-06,1734.55
2009-07-07,1737.58
2009-07-08,1750.31
2009-07-09,1740.15
2009-07-10,1749.22
2009-07-13,1746.16
2009-07-14,1738.48
2009-07-15,1726.13
2009-07-16,1729.84
2009-07-17,1723.5
2009-07-20,1729.95
2009-07-21,1738.21
2009-07-22,1731.85
2009-07-23,1719.52
2009-07-24,1722.76
2009-07-27,1719.7
2009-07-28,1720.41
2009-07-29,1720.64
2009-07-30,1722.76
2009-07-31,1735.05
2009-08-03,1724.35
2009-08-04,1721.74
2009-08-05,1715.98
2009-08-06,1718.55
2009-08-07,1709.84
2009-08-10,1717.79
2009-08-11,1722.96
2009-08-12,1722.6
2009-08-13,1731.32
2009-08-14,1734.7
2009-08-17,1740.87
2009-08-18,1737.97
2009-08-19,1743.11
2009-08-20,1745.03
2009-08-21,1734.42
2009-08-24,1740.67
2009-08-25,1744.05
2009-08-26,1745.79
2009-08-27,1744.22
2009-08-28,1745.68
2009-08-31,1750.5
2009-09-01,1753.56
2009-09-02,1760.02
2009-09-03,1757.59
2009-09-04,1749.02
2009-09-08,1747.67
2009-09-09,1747.03
2009-09-10,1758.38
2009-09-11,1758.2
2009-09-14,1753.95
2009-09-15,1750.31
2009-09-16,1747.84
2009-09-17,1754.24
2009-09-18,1747.99
2009-09-21,1747.73
2009-09-22,1750.62
2009-09-23,1754.58
2009-09-24,1757.02
2009-09-25,1759.95
2009-09-28,1763.25
2009-09-29,1763.93
2009-09-30,1764.12
2009-10-01,1773.88
2009-10-02,1771.58
2009-10-05,1771.47
2009-10-06,1769.26
2009-10-07,1775.86
2009-10-08,1768.98
2009-10-09,1757.82
2009-10-13,1765.59
2009-10-14,1756.86
2009-10-15,1752.92
2009-10-16,1757.06
2009-10-19,1758.9
2009-10-20,1764.29
2009-10-21,1757.67
2009-10-22,1757.32
2009-10-23,1752.64
2009-10-26,1746.97
2009-10-27,1755.94
2009-10-28,1760.38
2009-10-29,1753.15
2009-10-30,1763.26
2009-11-02,1761.46
2009-11-03,1757.7
2009-11-04,1753
2009-11-05,1755.46
2009-11-06,1758.24
2009-11-09,1759.08
2009-11-10,1759.09
2009-11-12,1762.57
2009-11-13,1763.9
2009-11-16,1772.44
2009-11-17,1773.39
2009-11-18,1770.41
2009-11-19,1772.91
2009-11-20,1772.14
2009-11-23,1772.39
2009-11-24,1777.01
2009-11-25,1779.7
2009-11-27,1785.7
2009-11-30,1787.81
2009-12-01,1782.92
2009-12-02,1779.31
2009-12-03,1775.11
2009-12-04,1765.48
2009-12-07,1769.89
2009-12-08,1774.82
2009-12-09,1772.78
2009-12-10,1767.82
2009-12-11,1763.78
2009-12-14,1762.84
2009-12-15,1758.27
2009-12-16,1759.38
2009-12-17,1769.27
2009-12-18,1764.39
2009-12-21,1754.73
2009-12-22,1750.42
2009-12-23,1749.29
2009-12-24,1743.94
2009-12-28,1741.24
2009-12-29,1743.51
2009-12-30,1746
2009-12-31,1741.11
2010-01-04,1742.6
2010-01-05,1749.88
2010-01-06,1746.49
2010-01-07,1745.02
2010-01-08,1747.09
2010-01-11,1746.99
2010-01-12,1754.89
2010-01-13,1749.61
2010-01-14,1754.59
2010-01-15,1759.31
2010-01-19,1757.35
2010-01-20,1761.39
2010-01-21,1765.65
2010-01-22,1766.91
2010-01-25,1764.72
2010-01-26,1764.68
2010-01-27,1763.53
2010-01-28,1763.82
2010-01-29,1768.63
2010-02-01,1765.12
2010-02-02,1766.69
2010-02-03,1761.54
2010-02-04,1769.81
2010-02-05,1775.86
2010-02-08,1772.53
2010-02-09,1768.83
2010-02-10,1763.62
2010-02-11,1762.03
2010-02-12,1765.15
2010-02-16,1767.98
2010-02-17,1761.08
2010-02-18,1756.86
2010-02-19,1757.57
2010-02-22,1757.53
2010-02-23,1765.99
2010-02-24,1765.81
2010-02-25,1770.92
2010-02-26,1775.62
2010-03-01,1774.59
2010-03-02,1774.55
2010-03-03,1774.04
2010-03-04,1774.73
2010-03-05,1768.5
2010-03-08,1767.1
2010-03-09,1768.05
2010-03-10,1766.08
2010-03-11,1765.64
2010-03-12,1766.3
2010-03-15,1767.17
2010-03-16,1771.86
2010-03-17,1772
2010-03-18,1769.3
2010-03-19,1767.72
2010-03-22,1770.41
2010-03-23,1769.64
2010-03-24,1757.54
2010-03-25,1752.95
2010-03-26,1756.61
2010-03-29,1757.1
2010-03-30,1756.89
2010-03-31,1760.58
2010-04-01,1758.72
2010-04-02,1751.5
2010-04-05,1747.23
2010-04-06,1749
2010-04-07,1757.95
2010-04-08,1756.28
2010-04-09,1756.88
2010-04-12,1761.11
2010-04-13,1763.79
2010-04-14,1760.45
2010-04-15,1761.83
2010-04-16,1768.55
2010-04-19,1765.58
2010-04-20,1765.72
2010-04-21,1770.39
2010-04-22,1767.49
2010-04-23,1763.62
2010-04-26,1764.56
2010-04-27,1775.52
2010-04-28,1768.93
2010-04-29,1773.52
2010-04-30,1779.03
2010-05-03,1775.67
2010-05-04,1783.64
2010-05-05,1789.23
2010-05-06,1804.54
2010-05-07,1798.8
2010-05-10,1790.94
2010-05-11,1791.02
2010-05-12,1788.47
2010-05-13,1789.45
2010-05-14,1800.28
2010-05-17,1798.17
2010-05-18,1805.99
2010-05-19,1806.04
2010-05-20,1813.91
2010-05-21,1817.66
2010-05-24,1815.4
2010-05-25,1819.66
2010-05-26,1813.53
2010-05-27,1804.24
2010-05-28,1809.46
2010-05-31,1809.46
2010-06-01,1810.21
2010-06-02,1807.11
2010-06-03,1804.33
2010-06-04,1820.16
2010-06-07,1820.57
2010-06-08,1822.21
2010-06-09,1820.72
2010-06-10,1810.05
2010-06-11,1819.29
2010-06-14,1814.68
2010-06-15,1812.43
2010-06-16,1814.87
2010-06-17,1822.11
2010-06-18,1819.36
2010-06-21,1818.4
2010-06-22,1824.67
2010-06-23,1829.3
2010-06-24,1828.39
2010-06-25,1830.12
2010-06-28,1836.9
2010-06-29,1841.92
2010-06-30,1843.06
2010-07-01,1844.68
2010-07-02,1840.52
2010-07-06,1845.68
2010-07-07,1842.2
2010-07-08,1839.31
2010-07-09,1836.17
2010-07-12,1837.23
2010-07-13,1831.92
2010-07-14,1838.65
2010-07-15,1844.95
2010-07-16,1848.26
2010-07-19,1846.62
2010-07-20,1849.29
2010-07-21,1853.45
2010-07-22,1850.24
2010-07-23,1844.73
2010-07-26,1844.93
2010-07-27,1840.01
2010-07-28,1844.74
2010-07-29,1846.35
2010-07-30,1855.63
2010-08-02,1850.41
2010-08-03,1855.89
2010-08-04,1851.98
2010-08-05,1854.89
2010-08-06,1861.55
2010-08-09,1860.87
2010-08-10,1863.4
2010-08-11,1871.34
2010-08-12,1868.99
2010-08-13,1872.21
2010-08-16,1882.64
2010-08-17,1877.44
2010-08-18,1878.28
2010-08-19,1883.7
2010-08-20,1880.52
2010-08-23,1881.78
2010-08-24,1890.68
2010-08-25,1886.85
2010-08-26,1890.35
2010-08-27,1877.28
2010-08-30,1887.33
2010-08-31,1892.89
2010-09-01,1883.42
2010-09-02,1879.87
2010-09-03,1873.79
2010-09-07,1883.25
2010-09-08,1878.68
2010-09-09,1868.44
2010-09-10,1865.85
2010-09-13,1871.34
2010-09-14,1877.92
2010-09-15,1873.7
2010-09-16,1870.76
2010-09-17,1872.33
2010-09-20,1875.72
2010-09-21,1885.36
2010-09-22,1887.9
2010-09-23,1887.99
2010-09-24,1883.25
2010-09-27,1891.65
2010-09-28,1896.89
2010-09-29,1893.14
2010-09-30,1893.29
2010-10-01,1892.32
2010-10-04,1896.01
2010-10-05,1896.53
2010-10-06,1902.27
2010-10-07,1901.97
2010-10-08,1902.57
2010-10-12,1899.3
2010-10-13,1898.76
2010-10-14,1893.1
2010-10-15,1887.67
2010-10-18,1895.01
2010-10-19,1896.85
2010-10-20,1897.71
2010-10-21,1893.5
2010-10-22,1892.23
2010-10-25,1893.03
2010-10-26,1885.32
2010-10-27,1880.09
2010-10-28,1884.72
2010-10-29,1890.3
2010-11-01,1889.98
2010-11-02,1893.87
2010-11-03,1890.59
2010-11-04,1899.35
2010-11-05,1893.58
2010-11-08,1891.7
2010-11-09,1881.66
2010-11-10,1884.95
2010-11-12,1875.92
2010-11-15,1864.31
2010-11-16,1870.23
2010-11-17,1869.21
2010-11-18,1866.62
2010-11-19,1867.6
2010-11-22,1873.85
2010-11-23,1877.74
2010-11-24,1864.95
2010-11-26,1869.83
2010-11-29,1873.84
2010-11-30,1877.09
2010-12-01,1863.05
2010-12-02,1859.53
2010-12-03,1860.3
2010-12-06,1867.99
2010-12-07,1848.62
2010-12-08,1841.97
2010-12-09,1842.09
2010-12-10,1837.86
2010-12-13,1841.66
2010-12-14,1828.19
2010-12-15,1824.06
2010-12-16,1827.35
2010-12-17,1839.53
2010-12-20,1838.17
2010-12-21,1839.36
2010-12-22,1836.93
2010-12-23,1832.74
2010-12-27,1836.33
2010-12-28,1826.33
2010-12-29,1839.55
2010-12-30,1837.08
2010-12-31,1843.32
2011-01-03,1840.9
2011-01-04,1839.69
2011-01-05,1827.84
2011-01-06,1832.86
2011-01-07,1841.14
2011-01-10,1843.49
2011-01-11,1841.29
2011-01-12,1840.21
2011-01-13,1844.7
2011-01-14,1842.04
2011-01-18,1840.12
2011-01-19,1842.89
2011-01-20,1833.04
2011-01-21,1836.53
2011-01-24,1837.88
2011-01-25,1845.34
2011-01-26,1837.18
2011-01-27,1841.78
2011-01-28,1846.19
2011-01-31,1842.86
2011-02-01,1837.83
2011-02-02,1832.98
2011-02-03,1828.91
2011-02-04,1819.91
2011-02-07,1821.01
2011-02-08,1813.75
2011-02-09,1820.2
2011-02-10,1814.21
2011-02-11,1818.21
2011-02-14,1820.69
2011-02-15,1821.23
2011-02-16,1820.44
2011-02-17,1824.86
2011-02-18,1824.07
2011-02-22,1835.11
2011-02-23,1833.54
2011-02-24,1837.33
2011-02-25,1838.81
2011-02-28,1841.49
2011-03-01,1842.42
2011-03-02,1837.71
2011-03-03,1827.72
2011-03-04,1835.58
2011-03-07,1835.32
2011-03-08,1831.51
2011-03-09,1837.41
2011-03-10,1844.41
2011-03-11,1844.67
2011-03-14,1849.73
2011-03-15,1851.68
2011-03-16,1860.71
2011-03-17,1857.41
